timestamp,event,x,y,user,screen_width,screen_height
1490200610979,Mouse Moved,610.0,966.0,User17,1920.0,991.0
1490200610980,Mouse Moved,610.0,945.0,User17,,
1490200610986,Mouse Moved,610.0,920.0,User17,,
1490200610987,Mouse Moved,611.0,901.0,User17,,
1490200611003,Mouse Moved,613.0,884.0,User17,,
1490200611022,Mouse Moved,615.0,867.0,User17,,
1490200611023,Mouse Moved,619.0,829.0,User17,,
1490200611030,Mouse Moved,619.0,818.0,User17,,
1490200611051,Mouse Moved,619.0,806.0,User17,,
1490200611052,Mouse Moved,619.0,793.0,User17,,
1490200611062,Mouse Moved,619.0,773.0,User17,,
1490200611082,Mouse Moved,619.0,765.0,User17,,
1490200611105,Mouse Moved,619.0,755.0,User17,,
1490200611107,Mouse Moved,619.0,754.0,User17,,
1490200611125,Mouse Moved,619.0,750.0,User17,,
1490200611127,Mouse Moved,619.0,748.0,User17,,
1490200611135,Mouse Moved,619.0,747.0,User17,,
1490200611137,Mouse Moved,619.0,744.0,User17,,
1490200611155,Mouse Moved,619.0,741.0,User17,,
1490200611157,Mouse Moved,619.0,739.0,User17,,
1490200611171,Mouse Moved,619.0,736.0,User17,,
1490200611183,Mouse Moved,619.0,730.0,User17,,
1490200611184,Mouse Moved,619.0,728.0,User17,,
1490200611204,Mouse Moved,619.0,715.0,User17,,
1490200611206,Mouse Moved,619.0,709.0,User17,,
1490200611207,Mouse Moved,619.0,701.0,User17,,
1490200611213,Mouse Moved,618.0,692.0,User17,,
1490200611229,Mouse Moved,617.0,683.0,User17,,
1490200611230,Mouse Moved,613.0,676.0,User17,,
1490200611244,Mouse Moved,610.0,667.0,User17,,
1490200611246,Mouse Moved,608.0,662.0,User17,,
1490200611265,Mouse Moved,603.0,658.0,User17,,
1490200611266,Mouse Moved,598.0,651.0,User17,,
1490200611275,Mouse Moved,588.0,640.0,User17,,
1490200611276,Mouse Moved,576.0,634.0,User17,,
1490200611311,Mouse Moved,556.0,623.0,User17,,
1490200611312,Mouse Moved,530.0,612.0,User17,,
1490200611319,Mouse Moved,479.0,591.0,User17,,
1490200611339,Mouse Moved,434.0,573.0,User17,,
