X,Y,EventCode,EventName,Timestamp,ProcessID
1103,686,513,Pressed,424642415,2
1103,686,513,Pressed,424642416,2
1103,686,513,Pressed,424642416,2
1103,686,513,Pressed,424642416,2
1103,686,513,Pressed,424642417,2
1103,686,513,Pressed,424642417,2
1103,686,514,Released,424642515,2
1103,686,514,Released,424642515,2
1103,686,512,Move,424642516,2
1103,686,512,Move,424642516,2
1103,686,512,Move,424642516,2
1103,686,512,Move,424642517,2
1102,686,512,Move,424642570,2
1102,686,512,Move,424642570,2
1102,686,512,Move,424642570,2
1102,686,512,Move,424642571,2
1098,686,512,Move,424642581,2
1098,686,512,Move,424642581,2
1098,686,512,Move,424642581,2
1098,686,512,Move,424642582,2
1087,683,512,Move,424642592,2
1087,683,512,Move,424642592,2
1087,683,512,Move,424642592,2
1087,683,512,Move,424642593,2
1062,679,512,Move,424642603,2
1062,679,512,Move,424642603,2
1062,679,512,Move,424642603,2
1062,679,512,Move,424642604,2
1041,675,512,Move,424642614,2
1041,675,512,Move,424642614,2
1041,675,512,Move,424642614,2
1041,675,512,Move,424642615,2
999,669,512,Move,424642625,2
999,669,512,Move,424642625,2
999,669,512,Move,424642625,2
999,669,512,Move,424642626,2
972,663,512,Move,424642636,2
972,663,512,Move,424642636,2
972,663,512,Move,424642636,2
972,663,512,Move,424642637,2
929,654,512,Move,424642647,2
929,654,512,Move,424642647,2
929,654,512,Move,424642647,2
929,654,512,Move,424642648,2
903,651,512,Move,424642658,2
903,651,512,Move,424642658,2
903,651,512,Move,424642658,2
903,651,512,Move,424642659,2
877,646,512,Move,424642669,2
877,646,512,Move,424642669,2
877,646,512,Move,424642670,2
877,646,512,Move,424642670,2
866,644,512,Move,424642680,2
866,644,512,Move,424642680,2
866,644,512,Move,424642681,2
866,644,512,Move,424642681,2
859,643,512,Move,424642691,2
859,643,512,Move,424642691,2
859,643,512,Move,424642691,2
859,643,512,Move,424642692,2
858,643,512,Move,424642702,2
858,643,512,Move,424642702,2
858,643,512,Move,424642702,2
858,643,512,Move,424642703,2
858,643,513,Pressed,424642724,2
858,643,513,Pressed,424642724,2
858,643,513,Pressed,424642725,2
858,643,513,Pressed,424642725,2
858,643,513,Pressed,424642725,2
858,643,513,Pressed,424642726,2
860,643,512,Move,424642746,2
860,643,512,Move,424642746,2
868,643,512,Move,424642757,2
868,643,512,Move,424642757,2
883,646,512,Move,424642768,2
883,646,512,Move,424642768,2
894,647,512,Move,424642779,2
894,647,512,Move,424642779,2
921,651,512,Move,424642790,2
921,651,512,Move,424642790,2
942,656,512,Move,424642801,2
942,656,512,Move,424642801,2
984,663,512,Move,424642812,2
984,663,512,Move,424642812,2
1013,668,512,Move,424642823,2
1013,668,512,Move,424642823,2
1053,675,512,Move,424642834,2
1053,675,512,Move,424642834,2
1071,678,512,Move,424642845,2
1071,678,512,Move,424642845,2
1095,682,512,Move,424642856,2
1095,682,512,Move,424642856,2
1103,684,512,Move,424642867,2
1103,684,512,Move,424642867,2
1112,685,512,Move,424642878,2
1112,685,512,Move,424642878,2
1114,686,512,Move,424642889,2
1114,686,512,Move,424642890,2
1114,686,514,Released,424643132,2
1114,686,514,Released,424643132,2
1114,686,512,Move,424643133,2
1114,686,512,Move,424643133,2
1114,686,512,Move,424643133,2
1114,686,512,Move,424643134,2
1114,686,513,Pressed,424643198,2
1114,686,513,Pressed,424643198,2
1114,686,513,Pressed,424643198,2
1114,686,513,Pressed,424643199,2
1114,686,513,Pressed,424643199,2
1114,686,513,Pressed,424643199,2
1114,686,514,Released,424643286,2
1114,686,514,Released,424643287,2
1114,686,512,Move,424643287,2
1114,686,512,Move,424643288,2
1114,686,512,Move,424643288,2
1114,686,512,Move,424643288,2
1114,686,516,Pressed,424643396,2
1114,686,516,Pressed,424643397,2
1114,686,516,Pressed,424643397,2
1114,686,516,Pressed,424643397,2
1114,686,516,Pressed,424643398,2
1114,686,516,Pressed,424643398,2
1114,686,517,Released,424643484,2
1114,686,517,Released,424643485,2
1114,686,517,Released,424643485,2
1114,686,517,Released,424643485,2
1114,686,517,Released,424643486,2
1114,686,517,Released,424643486,2
1110,686,512,Move,424643666,2
1110,686,512,Move,424643667,2
1110,686,512,Move,424643667,2
1110,686,512,Move,424643667,2
1110,686,513,Pressed,424643668,2
1110,686,513,Pressed,424643668,2
1110,686,513,Pressed,424643671,2
1110,686,513,Pressed,424643671,2
1110,686,513,Pressed,424643672,2
1110,686,513,Pressed,424643672,2
1110,686,512,Move,424643673,2
1110,686,512,Move,424643673,2
1110,686,514,Released,424643683,2
1110,686,514,Released,424643683,2
1110,686,512,Move,424643683,2
1110,686,512,Move,424643684,2
1110,686,512,Move,424643684,2
1110,686,512,Move,424643684,2
1105,686,512,Move,424643727,2
1105,686,512,Move,424643727,2
1105,686,512,Move,424643727,2
1105,686,512,Move,424643728,2
1098,686,512,Move,424643738,2
1098,686,512,Move,424643738,2
1098,686,512,Move,424643738,2
1098,686,512,Move,424643739,2
1085,684,512,Move,424643749,2
1085,684,512,Move,424643749,2
1085,684,512,Move,424643750,2
1085,684,512,Move,424643750,2
1073,682,512,Move,424643760,2
1073,682,512,Move,424643760,2
1073,682,512,Move,424643761,2
1073,682,512,Move,424643761,2
1050,678,512,Move,424643771,2
1050,678,512,Move,424643771,2
1050,678,512,Move,424643772,2
1050,678,512,Move,424643772,2
1037,676,512,Move,424643782,2
1037,676,512,Move,424643782,2
1037,676,512,Move,424643782,2
1037,676,512,Move,424643783,2
1017,672,512,Move,424643793,2
1017,672,512,Move,424643793,2
1017,672,512,Move,424643794,2
1017,672,512,Move,424643794,2
1005,671,512,Move,424643804,2
1005,671,512,Move,424643804,2
1005,671,512,Move,424643805,2
1005,671,512,Move,424643805,2
996,669,512,Move,424643815,2
996,669,512,Move,424643815,2
996,669,512,Move,424643816,2
996,669,512,Move,424643816,2
994,668,512,Move,424643826,2
994,668,512,Move,424643826,2
994,668,512,Move,424643827,2
994,668,512,Move,424643827,2
994,668,513,Pressed,424643848,2
994,668,513,Pressed,424643848,2
994,668,513,Pressed,424643849,2
994,668,513,Pressed,424643849,2
994,668,513,Pressed,424643849,2
994,668,513,Pressed,424643850,2
995,668,512,Move,424643881,2
995,668,512,Move,424643881,2
1002,668,512,Move,424643892,2
1002,668,512,Move,424643892,2
1010,668,512,Move,424643903,2
1010,668,512,Move,424643903,2
1025,671,512,Move,424643914,2
1025,671,512,Move,424643915,2
1037,672,512,Move,424643925,2
1037,672,512,Move,424643926,2
1057,676,512,Move,424643936,2
1057,676,512,Move,424643937,2
1069,678,512,Move,424643947,2
1069,678,512,Move,424643948,2
1084,681,512,Move,424643958,2
1084,681,512,Move,424643958,2
1095,683,512,Move,424643969,2
1095,683,512,Move,424643970,2
1104,684,512,Move,424643980,2
1104,684,512,Move,424643981,2
1108,685,512,Move,424643991,2
1108,685,512,Move,424643992,2
1110,685,512,Move,424644002,2
1110,685,512,Move,424644003,2
1110,685,514,Released,424644157,2
1110,685,514,Released,424644157,2
1110,685,512,Move,424644158,2
1110,685,512,Move,424644158,2
1110,685,512,Move,424644158,2
1110,685,512,Move,424644159,2
1110,685,513,Pressed,424644212,2
1110,685,513,Pressed,424644212,2
1110,685,513,Pressed,424644212,2
1110,685,513,Pressed,424644213,2
1110,685,513,Pressed,424644213,2
1110,685,513,Pressed,424644214,2
1110,685,514,Released,424644322,2
1110,685,514,Released,424644323,2
1110,685,512,Move,424644323,2
1110,685,512,Move,424644323,2
1110,685,512,Move,424644324,2
1110,685,512,Move,424644324,2
1110,685,516,Pressed,424644554,2
1110,685,516,Pressed,424644554,2
1110,685,516,Pressed,424644554,2
1110,685,516,Pressed,424644555,2
1110,685,516,Pressed,424644555,2
1110,685,516,Pressed,424644555,2
1110,685,517,Released,424644664,2
1110,685,517,Released,424644664,2
1110,685,517,Released,424644664,2
1110,685,517,Released,424644665,2
1110,685,517,Released,424644665,2
1110,685,517,Released,424644665,2
1110,685,512,Move,424644845,2
1110,685,512,Move,424644845,2
1110,685,512,Move,424644846,2
1110,685,512,Move,424644846,2
1110,685,513,Pressed,424644846,2
1110,685,513,Pressed,424644847,2
1110,685,513,Pressed,424644850,2
1110,685,513,Pressed,424644850,2
1110,685,513,Pressed,424644850,2
1110,685,513,Pressed,424644851,2
1110,685,512,Move,424644852,2
1110,685,512,Move,424644852,2
1110,685,514,Released,424644853,2
1110,685,514,Released,424644853,2
1110,685,514,Released,424644854,2
1110,685,514,Released,424644854,2
1110,685,512,Move,424644854,2
1110,685,512,Move,424644855,2
1110,685,512,Move,424644855,2
1110,685,512,Move,424644855,2
1108,685,512,Move,424644906,2
1108,685,512,Move,424644907,2
1108,685,512,Move,424644907,2
1108,685,512,Move,424644907,2
1100,685,512,Move,424644917,2
1100,685,512,Move,424644917,2
1100,685,512,Move,424644918,2
1100,685,512,Move,424644918,2
1087,683,512,Move,424644928,2
1087,683,512,Move,424644928,2
1087,683,512,Move,424644929,2
1087,683,512,Move,424644929,2
1064,679,512,Move,424644939,2
1064,679,512,Move,424644939,2
1064,679,512,Move,424644940,2
1064,679,512,Move,424644940,2
1048,677,512,Move,424644950,2
1048,677,512,Move,424644951,2
1048,677,512,Move,424644951,2
1048,677,512,Move,424644951,2
1017,672,512,Move,424644961,2
1017,672,512,Move,424644961,2
1017,672,512,Move,424644962,2
1017,672,512,Move,424644962,2
996,669,512,Move,424644972,2
996,669,512,Move,424644973,2
996,669,512,Move,424644973,2
996,669,512,Move,424644973,2
967,664,512,Move,424644983,2
967,664,512,Move,424644984,2
967,664,512,Move,424644984,2
