timestamp,event,x,y,user,screen_width,screen_height
1489762486013,Mouse Moved,242.0,38.0,User11,800.0,600.0
1489762486075,Mouse Moved,243.0,92.0,User11,,
1489762486092,Mouse Moved,242.0,360.0,User11,,
1489762486107,Mouse Moved,232.0,461.0,User11,,
1489762486122,Mouse Moved,228.0,502.0,User11,,
1489762504085,Mouse Moved,350.0,363.0,User11,,
1489762504428,Mouse Moved,349.0,362.0,User11,,
1489762504444,Mouse Moved,345.0,358.0,User11,,
1489762504460,Mouse Moved,328.0,345.0,User11,,
1489762504474,Mouse Moved,294.0,329.0,User11,,
1489762504506,Mouse Moved,240.0,310.0,User11,,
1489762504522,Mouse Moved,175.0,299.0,User11,,
