client timestamp,button,state,x,y
594,NoButton,Move,960,540
594,NoButton,Move,960,535
594,NoButton,Move,956,523
610,NoButton,Move,952,509
610,NoButton,Move,942,484
610,NoButton,Move,930,460
625,NoButton,Move,917,437
625,NoButton,Move,902,417
625,NoButton,Move,888,400
641,NoButton,Move,875,387
641,NoButton,Move,862,376
641,NoButton,Move,850,365
656,NoButton,Move,837,356
656,NoButton,Move,827,347
672,NoButton,Move,817,339
672,NoButton,Move,807,333
672,NoButton,Move,797,327
688,NoButton,Move,787,319
688,NoButton,Move,776,314
688,NoButton,Move,767,310
703,NoButton,Move,761,306
703,NoButton,Move,756,303
719,NoButton,Move,755,303
766,NoButton,Move,755,302
766,NoButton,Move,755,302
781,NoButton,Move,756,301
781,NoButton,Move,758,300
797,NoButton,Move,761,300
797,NoButton,Move,763,299
797,NoButton,Move,765,297
813,NoButton,Move,769,296
813,NoButton,Move,775,295
813,NoButton,Move,782,291
828,NoButton,Move,791,288
828,NoButton,Move,801,285
828,NoButton,Move,812,282
844,NoButton,Move,826,277
844,NoButton,Move,845,273
844,NoButton,Move,859,272
859,NoButton,Move,876,271
859,NoButton,Move,901,271
859,NoButton,Move,924,273
875,NoButton,Move,949,276
875,NoButton,Move,974,282
875,NoButton,Move,995,288
891,NoButton,Move,1018,295
891,NoButton,Move,1034,300
891,NoButton,Move,1048,305
906,NoButton,Move,1057,307
906,NoButton,Move,1061,309
906,NoButton,Move,1063,311
922,NoButton,Move,1065,312
922,NoButton,Move,1065,313
922,NoButton,Move,1068,316
938,NoButton,Move,1069,321
938,NoButton,Move,1070,326
938,NoButton,Move,1073,336
953,NoButton,Move,1075,348
953,NoButton,Move,1080,362
953,NoButton,Move,1083,378
969,NoButton,Move,1086,393
969,NoButton,Move,1089,414
969,NoButton,Move,1091,432
984,NoButton,Move,1092,452
984,NoButton,Move,1094,471
984,NoButton,Move,1097,492
1000,NoButton,Move,1097,511
1000,NoButton,Move,1097,528
1000,NoButton,Move,1097,541
1016,NoButton,Move,1097,557
1016,NoButton,Move,1097,574
1016,NoButton,Move,1095,586
1031,NoButton,Move,1094,602
1031,NoButton,Move,1093,614
1047,NoButton,Move,1090,638
1047,NoButton,Move,1089,648
1063,NoButton,Move,1088,656
1063,NoButton,Move,1087,663
1063,NoButton,Move,1084,670
1078,NoButton,Move,1082,677
1078,NoButton,Move,1079,684
1078,NoButton,Move,1078,691
1094,NoButton,Move,1077,697
1094,NoButton,Move,1074,701
1094,NoButton,Move,1074,706
1109,NoButton,Move,1073,708
1109,NoButton,Move,1072,711
1109,NoButton,Move,1072,713
1125,NoButton,Move,1072,714
1125,NoButton,Move,1072,715
1125,NoButton,Move,1072,716
1141,NoButton,Move,1071,721
1141,NoButton,Move,1071,723
1156,NoButton,Move,1071,723
1156,NoButton,Move,1071,724
1156,NoButton,Move,1070,728
1172,NoButton,Move,1070,729
1172,NoButton,Move,1070,730
1188,NoButton,Move,1069,735
1188,NoButton,Move,1069,737
1188,NoButton,Move,1069,739
1203,NoButton,Move,1068,741
1203,NoButton,Move,1068,744
1203,NoButton,Move,1067,747
1219,NoButton,Move,1067,751
1219,NoButton,Move,1066,754
1219,NoButton,Move,1066,756
1234,NoButton,Move,1065,760
1234,NoButton,Move,1065,762
1234,NoButton,Move,1065,765
1250,NoButton,Move,1065,767
1250,NoButton,Move,1064,769
1266,NoButton,Move,1064,770
1266,NoButton,Move,1064,771
1359,Left,Pressed,1064,771
1422,Left,Released,1064,771
1484,NoButton,Move,1064,770
1484,NoButton,Move,1064,769
1484,NoButton,Move,1063,767
1563,NoButton,Move,1063,767
1578,NoButton,Move,1062,767
1578,NoButton,Move,1061,767
1578,NoButton,Move,1056,767
1594,NoButton,Move,1049,768
1594,NoButton,Move,1041,769
1594,NoButton,Move,1031,770
1609,NoButton,Move,1019,772
1609,NoButton,Move,1007,776
1609,NoButton,Move,993,779
1625,NoButton,Move,981,782
1625,NoButton,Move,968,785
1641,NoButton,Move,930,800
1641,NoButton,Move,909,811
1656,NoButton,Move,883,824
1656,NoButton,Move,859,837
1656,NoButton,Move,838,849
1672,NoButton,Move,817,861
1672,NoButton,Move,796,871
1672,NoButton,Move,778,879
1688,NoButton,Move,763,887
1688,NoButton,Move,746,892
1688,NoButton,Move,734,897
1703,NoButton,Move,721,899
1703,NoButton,Move,705,902
1703,NoButton,Move,693,905
1719,NoButton,Move,676,907
1719,NoButton,Move,663,908
1719,NoButton,Move,648,909
1734,NoButton,Move,635,910
1734,NoButton,Move,622,910
1734,NoButton,Move,610,910
1750,NoButton,Move,599,910
1750,NoButton,Move,590,909
1750,NoButton,Move,579,908
1766,NoButton,Move,568,906
1766,NoButton,Move,558,903
1766,NoButton,Move,549,901
1781,NoButton,Move,542,898
