client timestamp,button,state,x,y
3903991,NoButton,Move,952,517
3903998,NoButton,Move,944,503
3904007,NoButton,Move,940,497
3904015,NoButton,Move,939,496
3904023,NoButton,Move,937,496
3904038,NoButton,Move,936,496
3904047,NoButton,Move,936,500
3904055,NoButton,Move,936,511
3904062,NoButton,Move,947,530
3904071,NoButton,Move,982,558
3904079,NoButton,Move,1032,587
3904086,NoButton,Move,1098,617
3904095,NoButton,Move,1170,646
3904103,NoButton,Move,1249,677
3904111,NoButton,Move,1328,711
3904118,NoButton,Move,1417,749
3904127,NoButton,Move,1496,781
3904135,NoButton,Move,1565,814
3904182,NoButton,Move,1636,834
3904182,NoButton,Move,1685,855
3904182,NoButton,Move,1717,872
3904182,NoButton,Move,1739,880
3904182,NoButton,Move,1746,884
3904182,NoButton,Move,1750,885
3904367,NoButton,Move,1744,886
3904374,NoButton,Move,1730,880
3904383,NoButton,Move,1712,871
3904391,NoButton,Move,1701,864
3904398,NoButton,Move,1696,862
3904407,NoButton,Move,1694,860
3904414,NoButton,Move,1691,858
3904422,NoButton,Move,1684,854
3904431,NoButton,Move,1680,850
3904439,NoButton,Move,1680,844
3904446,NoButton,Move,1680,827
3904454,NoButton,Move,1690,806
3904463,NoButton,Move,1703,789
3904470,NoButton,Move,1706,783
3904479,NoButton,Move,1706,779
3904486,NoButton,Move,1706,771
3904494,NoButton,Move,1706,761
3904502,NoButton,Move,1702,752
3904510,NoButton,Move,1700,743
3904519,NoButton,Move,1695,734
3904527,NoButton,Move,1691,727
3904535,NoButton,Move,1690,725
3904542,NoButton,Move,1689,724
3904551,NoButton,Move,1689,723
3904558,NoButton,Move,1689,721
3904567,NoButton,Move,1689,719
3904574,NoButton,Move,1689,715
3904583,NoButton,Move,1690,713
3904590,NoButton,Move,1692,712
3904599,NoButton,Move,1693,711
3904662,NoButton,Move,1693,711
3904671,NoButton,Move,1695,710
3904679,NoButton,Move,1698,709
3904686,NoButton,Move,1703,707
3904694,NoButton,Move,1706,705
3904702,NoButton,Move,1710,704
3904710,NoButton,Move,1712,704
3904767,NoButton,Move,1713,702
3904775,NoButton,Move,1713,699
3904782,NoButton,Move,1712,693
3904790,NoButton,Move,1712,687
3904799,NoButton,Move,1711,673
3904806,NoButton,Move,1706,649
3904814,NoButton,Move,1706,625
3904823,NoButton,Move,1704,594
3904831,NoButton,Move,1698,554
3904839,NoButton,Move,1698,514
3904847,NoButton,Move,1698,466
