timestamp,event,x,y,user,screen_width,screen_height
1490052773526,Mouse Moved,462.0,577.0,User19,800.0,578.0
1490052773526,Mouse Moved,461.0,574.0,User19,,
1490052773526,Mouse Moved,461.0,571.0,User19,,
1490052773526,Mouse Moved,461.0,567.0,User19,,
1490052773526,Mouse Moved,461.0,564.0,User19,,
1490052773526,Mouse Moved,460.0,562.0,User19,,
1490052773526,Mouse Moved,460.0,559.0,User19,,
1490052773526,Mouse Moved,460.0,556.0,User19,,
1490052773526,Mouse Moved,460.0,554.0,User19,,
1490052773542,Mouse Moved,455.0,517.0,User19,,
1490052773542,Mouse Moved,452.0,490.0,User19,,
1490052773558,Mouse Moved,449.0,468.0,User19,,
1490052773573,Mouse Moved,449.0,466.0,User19,,
1490052773573,Mouse Moved,449.0,465.0,User19,,
1490052773589,Mouse Moved,449.0,463.0,User19,,
1490052773589,Mouse Moved,449.0,461.0,User19,,
1490052773589,Mouse Moved,448.0,460.0,User19,,
1490052773589,Mouse Moved,448.0,458.0,User19,,
1490052773589,Mouse Moved,448.0,457.0,User19,,
1490052773589,Mouse Moved,448.0,455.0,User19,,
1490052773589,Mouse Moved,448.0,453.0,User19,,
1490052773589,Mouse Moved,447.0,452.0,User19,,
1490052773589,Mouse Moved,447.0,451.0,User19,,
1490052773589,Mouse Moved,447.0,450.0,User19,,
1490052773605,Mouse Moved,447.0,448.0,User19,,
1490052773605,Mouse Moved,446.0,447.0,User19,,
1490052773605,Mouse Moved,446.0,446.0,User19,,
1490052773605,Mouse Moved,446.0,445.0,User19,,
1490052773605,Mouse Moved,446.0,444.0,User19,,
1490052773605,Mouse Moved,446.0,442.0,User19,,
1490052773605,Mouse Moved,446.0,441.0,User19,,
1490052773605,Mouse Moved,446.0,440.0,User19,,
1490052773605,Mouse Moved,446.0,439.0,User19,,
1490052773621,Mouse Moved,445.0,438.0,User19,,
1490052773621,Mouse Moved,445.0,437.0,User19,,
1490052773621,Mouse Moved,445.0,436.0,User19,,
1490052773621,Mouse Moved,445.0,435.0,User19,,
1490052773621,Mouse Moved,445.0,434.0,User19,,
1490052773621,Mouse Moved,444.0,433.0,User19,,
1490052773621,Mouse Moved,444.0,432.0,User19,,
1490052773621,Mouse Moved,444.0,431.0,User19,,
1490052773621,Mouse Moved,444.0,430.0,User19,,
1490052773621,Mouse Moved,443.0,429.0,User19,,
1490052773635,Mouse Moved,443.0,428.0,User19,,
1490052773635,Mouse Moved,443.0,426.0,User19,,
1490052773635,Mouse Moved,443.0,425.0,User19,,
1490052773635,Mouse Moved,443.0,423.0,User19,,
1490052773635,Mouse Moved,443.0,422.0,User19,,
1490052773635,Mouse Moved,442.0,421.0,User19,,
1490052773635,Mouse Moved,442.0,420.0,User19,,
1490052773635,Mouse Moved,442.0,419.0,User19,,
1490052773635,Mouse Moved,442.0,418.0,User19,,
1490052773635,Mouse Moved,442.0,417.0,User19,,
1490052773651,Mouse Moved,442.0,416.0,User19,,
1490052773651,Mouse Moved,441.0,415.0,User19,,
1490052773651,Mouse Moved,441.0,414.0,User19,,
1490052773651,Mouse Moved,441.0,413.0,User19,,
1490052773651,Mouse Moved,440.0,412.0,User19,,
1490052773651,Mouse Moved,440.0,411.0,User19,,
1490052773651,Mouse Moved,440.0,409.0,User19,,
1490052773651,Mouse Moved,440.0,407.0,User19,,
1490052773651,Mouse Moved,440.0,406.0,User19,,
1490052773667,Mouse Moved,440.0,405.0,User19,,
1490052773667,Mouse Moved,439.0,404.0,User19,,
1490052773667,Mouse Moved,439.0,403.0,User19,,
1490052773667,Mouse Moved,439.0,402.0,User19,,
1490052773667,Mouse Moved,438.0,402.0,User19,,
1490052773667,Mouse Moved,438.0,401.0,User19,,
1490052773667,Mouse Moved,438.0,398.0,User19,,
1490052773667,Mouse Moved,438.0,397.0,User19,,
1490052773667,Mouse Moved,438.0,396.0,User19,,
1490052773683,Mouse Moved,438.0,395.0,User19,,
1490052773683,Mouse Moved,437.0,395.0,User19,,
1490052773683,Mouse Moved,437.0,394.0,User19,,
1490052773683,Mouse Moved,437.0,393.0,User19,,
1490052773683,Mouse Moved,437.0,392.0,User19,,
1490052773683,Mouse Moved,437.0,391.0,User19,,
1490052773683,Mouse Moved,437.0,390.0,User19,,
1490052773683,Mouse Moved,436.0,389.0,User19,,
1490052773683,Mouse Moved,436.0,388.0,User19,,
1490052773698,Mouse Moved,436.0,387.0,User19,,
1490052773698,Mouse Moved,435.0,386.0,User19,,
1490052773698,Mouse Moved,435.0,385.0,User19,,
1490052773698,Mouse Moved,435.0,384.0,User19,,
1490052773698,Mouse Moved,435.0,383.0,User19,,
1490052773698,Mouse Moved,435.0,382.0,User19,,
1490052773698,Mouse Moved,435.0,381.0,User19,,
1490052773698,Mouse Moved,434.0,380.0,User19,,
1490052773698,Mouse Moved,434.0,379.0,User19,,
1490052773698,Mouse Moved,434.0,377.0,User19,,
1490052773713,Mouse Moved,434.0,376.0,User19,,
1490052773713,Mouse Moved,434.0,375.0,User19,,
1490052773713,Mouse Moved,434.0,374.0,User19,,
1490052773713,Mouse Moved,433.0,373.0,User19,,
1490052773713,Mouse Moved,433.0,371.0,User19,,
1490052773713,Mouse Moved,433.0,370.0,User19,,
1490052773713,Mouse Moved,433.0,369.0,User19,,
1490052773713,Mouse Moved,433.0,368.0,User19,,
1490052773713,Mouse Moved,432.0,366.0,User19,,
1490052773730,Mouse Moved,432.0,365.0,User19,,
1490052773730,Mouse Moved,432.0,363.0,User19,,
1490052773730,Mouse Moved,432.0,362.0,User19,,
1490052773730,Mouse Moved,432.0,361.0,User19,,
1490052773730,Mouse Moved,431.0,360.0,User19,,
1490052773730,Mouse Moved,431.0,358.0,User19,,
1490052773730,Mouse Moved,431.0,357.0,User19,,
1490052773730,Mouse Moved,431.0,356.0,User19,,
1490052773730,Mouse Moved,431.0,355.0,User19,,
1490052773730,Mouse Moved,431.0,354.0,User19,,
1490052773746,Mouse Moved,431.0,353.0,User19,,
1490052773746,Mouse Moved,431.0,352.0,User19,,
1490052773746,Mouse Moved,431.0,351.0,User19,,
1490052773746,Mouse Moved,430.0,350.0,User19,,
1490052773746,Mouse Moved,430.0,349.0,User19,,
1490052773746,Mouse Moved,430.0,348.0,User19,,
1490052773746,Mouse Moved,429.0,348.0,User19,,
1490052773746,Mouse Moved,429.0,347.0,User19,,
1490052773746,Mouse Moved,429.0,345.0,User19,,
1490052773760,Mouse Moved,429.0,344.0,User19,,
1490052773760,Mouse Moved,429.0,343.0,User19,,
1490052773760,Mouse Moved,429.0,342.0,User19,,
1490052773760,Mouse Moved,429.0,341.0,User19,,
1490052773760,Mouse Moved,428.0,340.0,User19,,
1490052773760,Mouse Moved,428.0,339.0,User19,,
1490052773760,Mouse Moved,428.0,338.0,User19,,
1490052773760,Mouse Moved,428.0,337.0,User19,,
1490052773760,Mouse Moved,428.0,336.0,User19,,
1490052773760,Mouse Moved,428.0,335.0,User19,,
1490052773776,Mouse Moved,427.0,335.0,User19,,
1490052773776,Mouse Moved,427.0,334.0,User19,,
