timestamp,event,x,y,user,screen_width,screen_height
1490358540433,Mouse Moved,366.0,569.0,User19,800.0,578.0
1490358540448,Mouse Moved,364.0,534.0,User19,,
1490358540463,Mouse Moved,364.0,514.0,User19,,
1490358540480,Mouse Moved,364.0,512.0,User19,,
1490358540494,Mouse Moved,364.0,498.0,User19,,
1490358540510,Mouse Moved,364.0,484.0,User19,,
1490358540526,Mouse Moved,367.0,469.0,User19,,
1490358540542,Mouse Moved,368.0,458.0,User19,,
1490358540558,Mouse Moved,371.0,449.0,User19,,
1490358540572,Mouse Moved,375.0,436.0,User19,,
1490358540588,Mouse Moved,379.0,424.0,User19,,
1490358540605,Mouse Moved,384.0,410.0,User19,,
1490358540619,Mouse Moved,388.0,397.0,User19,,
1490358540635,Mouse Moved,391.0,383.0,User19,,
1490358540651,Mouse Moved,394.0,369.0,User19,,
1490358540667,Mouse Moved,396.0,359.0,User19,,
1490358540683,Mouse Moved,397.0,349.0,User19,,
1490358540697,Mouse Moved,400.0,341.0,User19,,
1490358540713,Mouse Moved,402.0,330.0,User19,,
1490358540729,Mouse Moved,404.0,322.0,User19,,
1490358540744,Mouse Moved,406.0,314.0,User19,,
1490358540760,Mouse Moved,406.0,313.0,User19,,
1490358540776,Mouse Moved,406.0,311.0,User19,,
1490358540792,Mouse Moved,407.0,309.0,User19,,
1490358540806,Mouse Moved,408.0,307.0,User19,,
1490358540822,Mouse Moved,408.0,304.0,User19,,
1490358540838,Mouse Moved,409.0,301.0,User19,,
1490358540854,Mouse Moved,410.0,299.0,User19,,
1490358540869,Mouse Moved,410.0,297.0,User19,,
1490358540884,Mouse Moved,410.0,295.0,User19,,
1490358540901,Mouse Moved,412.0,294.0,User19,,
1490358540917,Mouse Moved,412.0,292.0,User19,,
1490358540931,Mouse Moved,413.0,292.0,User19,,
1490358540947,Mouse Moved,413.0,290.0,User19,,
1490358540979,Mouse Moved,413.0,289.0,User19,,
1490358541009,Mouse Moved,413.0,289.0,User19,,
1490358541026,Mouse Moved,414.0,289.0,User19,,
1490358541151,Mouse Moved,414.0,289.0,User19,,
1490358541165,Mouse Button.left Released,414.0,289.0,User19,,
1490358541463,Mouse Moved,414.0,290.0,User19,,
1490358541477,Mouse Moved,414.0,293.0,User19,,
1490358541493,Mouse Moved,413.0,295.0,User19,,
1490358541509,Mouse Moved,413.0,298.0,User19,,
1490358541525,Mouse Moved,411.0,302.0,User19,,
1490358541540,Mouse Moved,410.0,306.0,User19,,
1490358541555,Mouse Moved,408.0,312.0,User19,,
1490358541572,Mouse Moved,408.0,316.0,User19,,
1490358541586,Mouse Moved,407.0,320.0,User19,,
