X,Y,EventCode,EventName,Timestamp,ProcessID
698,514,512,Move,60430,0
698,514,512,Move,60478,0
698,514,512,Move,60883,0
698,514,512,Move,61934,0
698,514,512,Move,61938,0
698,514,512,Move,62333,0
698,514,512,Move,62339,0
698,514,512,Move,62564,0
698,514,512,Move,62569,0
698,514,512,Move,64196,0
698,514,512,Move,64229,0
698,514,512,Move,64230,0
698,514,512,Move,64232,0
698,514,512,Move,64262,0
698,514,512,Move,65739,0
698,514,512,Move,65740,0
698,514,512,Move,65740,0
698,514,512,Move,65741,0
698,514,512,Move,65742,0
698,514,512,Move,65743,0
698,514,512,Move,65885,0
698,514,512,Move,65889,0
698,514,512,Move,65890,0
698,514,512,Move,65894,0
698,514,512,Move,66352,0
698,514,512,Move,66356,0
698,514,512,Move,66363,0
698,514,512,Move,66365,0
698,514,512,Move,66370,0
698,514,512,Move,66374,0
698,514,512,Move,66409,0
698,514,512,Move,66409,0
698,514,512,Move,66410,0
698,514,512,Move,66411,0
698,514,512,Move,66412,0
698,514,512,Move,66417,0
698,514,512,Move,66457,0
698,514,512,Move,66457,0
698,514,512,Move,66476,0
698,514,512,Move,66478,0
698,514,512,Move,66479,0
698,514,512,Move,66480,0
698,514,512,Move,66486,0
698,514,512,Move,66488,0
698,514,512,Move,66488,0
698,514,512,Move,69373,0
698,514,512,Move,69376,0
698,514,512,Move,69377,0
698,514,512,Move,69378,0
698,514,512,Move,69378,0
698,514,512,Move,69396,0
698,514,512,Move,69398,0
698,514,512,Move,69398,0
698,514,512,Move,69400,0
698,514,512,Move,69401,0
698,514,512,Move,69402,0
698,514,512,Move,69402,0
698,514,512,Move,69404,0
698,514,512,Move,69404,0
698,514,512,Move,69411,0
698,514,512,Move,69412,0
698,514,512,Move,69413,0
698,514,512,Move,69413,0
698,514,512,Move,69414,0
698,514,512,Move,69415,0
698,514,512,Move,69422,0
698,514,512,Move,69424,0
698,514,512,Move,69424,0
698,514,512,Move,69425,0
698,514,512,Move,69426,0
698,514,512,Move,69426,0
698,514,512,Move,69434,0
698,514,512,Move,69435,0
698,514,512,Move,69435,0
698,514,512,Move,69436,0
698,514,512,Move,69437,0
698,514,512,Move,69437,0
698,514,512,Move,69445,0
698,514,512,Move,69448,0
698,514,512,Move,69448,0
698,514,512,Move,69450,0
698,514,512,Move,74465,0
698,514,512,Move,74468,0
698,514,512,Move,74507,0
698,514,512,Move,74507,0
698,514,512,Move,74510,0
698,514,512,Move,74511,0
698,514,512,Move,74517,0
698,514,512,Move,74553,0
698,514,512,Move,74554,0
698,514,512,Move,84772,0
698,514,512,Move,84773,0
698,514,512,Move,84812,0
698,514,512,Move,84812,0
698,514,512,Move,84845,0
698,514,512,Move,84854,0
698,514,512,Move,84855,0
698,514,512,Move,84858,0
698,514,512,Move,84858,0
698,514,512,Move,84859,0
698,514,512,Move,117674,0
698,514,512,Move,154101,0
698,514,512,Move,154104,0
698,514,512,Move,154527,0
698,514,512,Move,154532,0
698,514,512,Move,157380,0
698,514,512,Move,157386,0
698,514,512,Move,157679,0
698,514,512,Move,157681,0
698,514,512,Move,157681,0
698,514,512,Move,157764,0
698,514,512,Move,157764,0
698,514,512,Move,157772,0
698,514,512,Move,157774,0
698,514,512,Move,157776,0
698,514,512,Move,157776,0
698,514,512,Move,157778,0
698,514,512,Move,157780,0
698,514,512,Move,158785,0
698,514,512,Move,158894,0
698,514,512,Move,158895,0
698,514,512,Move,159879,0
698,514,512,Move,167425,0
698,514,512,Move,193286,0
698,514,512,Move,193287,0
698,514,512,Move,193301,0
698,514,512,Move,193302,0
698,514,512,Move,193303,0
698,514,512,Move,193303,0
698,514,512,Move,193305,0
698,514,512,Move,193306,0
698,514,512,Move,193383,0
698,514,512,Move,193397,0
698,514,512,Move,193398,0
698,514,512,Move,193398,0
698,514,512,Move,193401,0
698,514,512,Move,193402,0
698,514,512,Move,193403,0
698,514,512,Move,193404,0
698,514,512,Move,193406,0
698,514,512,Move,193406,0
698,514,512,Move,193407,0
698,514,512,Move,193408,0
698,514,512,Move,193408,0
698,514,512,Move,193409,0
698,514,512,Move,193410,0
698,514,512,Move,193410,0
698,514,512,Move,193412,0
698,514,512,Move,193508,0
698,514,512,Move,193508,0
698,514,512,Move,194491,0
698,514,512,Move,194494,0
698,514,512,Move,194514,0
698,514,512,Move,194516,0
698,514,512,Move,194521,0
698,514,512,Move,194524,0
698,514,512,Move,194546,0
698,514,512,Move,194547,0
698,514,512,Move,194552,0
698,514,512,Move,194554,0
698,514,512,Move,194575,0
698,514,512,Move,194577,0
698,514,512,Move,194581,0
698,514,512,Move,194584,0
698,514,512,Move,194604,0
698,514,512,Move,194607,0
698,514,512,Move,194627,0
698,514,512,Move,194629,0
698,514,512,Move,194649,0
698,514,512,Move,194651,0
698,514,512,Move,194672,0
698,514,512,Move,194675,0
694,507,512,Move,195556,0
687,487,512,Move,195572,0
685,465,512,Move,195588,0
678,442,512,Move,195603,0
669,417,512,Move,195617,0
664,390,512,Move,195633,0
660,362,512,Move,195647,0
653,335,512,Move,195661,0
648,307,512,Move,195681,0
648,283,512,Move,195696,0
650,261,512,Move,195710,0
652,244,160,Move,195728,0
654,233,160,Move,195741,0
654,228,160,Move,195757,0
671,218,160,Move,196127,0
696,207,512,Move,196138,0
722,198,512,Move,196153,0
741,191,512,Move,196170,0
754,185,512,Move,196187,0
762,183,512,Move,196201,0
767,183,512,Move,196216,0
771,182,512,Move,196233,0
774,180,512,Move,196248,0
777,180,512,Move,196263,0
778,180,512,Move,196275,0
780,180,512,Move,196306,0
781,181,512,Move,196324,0
783,182,512,Move,196338,0
784,182,512,Move,196355,0
785,182,512,Move,196370,0
785,183,512,Move,196537,0
785,184,512,Move,196600,0
786,184,512,Move,196615,0
786,185,512,Move,196658,0
786,186,512,Move,196690,0
787,186,512,Move,196705,0
790,188,512,Move,196722,0
791,188,512,Move,196737,0
792,189,512,Move,196752,0
792,190,512,Move,196766,0
795,191,512,Move,196781,0
796,192,512,Move,196795,0
799,194,512,Move,196813,0
800,195,512,Move,196827,0
802,195,512,Move,196844,0
805,198,512,Move,197184,0
806,201,512,Move,197201,0
806,203,512,Move,197218,0
808,206,512,Move,197233,0
808,207,512,Move,197247,0
809,208,512,Move,197262,0
809,210,512,Move,197276,0
809,211,512,Move,197309,0
809,212,512,Move,197321,0
810,213,512,Move,197341,0
810,214,512,Move,197355,0
811,217,160,Move,197370,0
811,218,160,Move,197383,0
811,219,160,Move,197399,0
811,220,160,Move,197446,0
811,221,160,Move,197460,0
813,221,160,Move,197599,0
813,221,161,Pressed,198632,0
813,221,512,Move,198633,0
813,221,512,Move,198778,0
813,221,512,Move,198778,0
813,221,512,Move,198798,0
813,221,512,Move,198818,0
813,221,514,Released,198828,0
813,221,512,Move,198830,0
813,221,512,Move,198837,0
813,221,512,Move,198838,0
813,221,512,Move,198859,0
813,221,512,Move,198859,0
813,221,512,Move,198879,0
813,221,512,Move,198899,0
813,221,512,Move,198919,0
813,221,512,Move,198920,0
813,221,512,Move,198940,0
813,221,512,Move,198940,0
813,221,512,Move,198959,0
813,221,512,Move,198960,0
813,221,512,Move,198980,0
813,221,512,Move,199001,0
813,221,512,Move,199002,0
813,221,512,Move,199022,0
813,221,512,Move,199022,0
813,221,512,Move,199042,0
813,221,512,Move,199062,0
813,221,512,Move,199081,0
813,221,512,Move,199082,0
813,221,512,Move,199102,0
813,221,512,Move,199102,0
813,221,512,Move,199122,0
813,221,512,Move,199122,0
813,221,512,Move,199142,0
813,221,512,Move,199142,0
813,221,512,Move,199162,0
813,221,512,Move,199181,0
813,221,512,Move,199182,0
815,220,512,Move,200014,0
824,215,512,Move,200029,0
838,211,512,Move,200043,0
858,206,512,Move,200056,0
880,204,512,Move,200071,0
905,202,512,Move,200090,0
924,200,512,Move,200105,0
944,195,512,Move,200121,0
957,195,512,Move,200137,0
966,195,512,Move,200151,0
970,195,512,Move,200163,0
976,195,512,Move,200179,0
979,195,512,Move,200197,0
980,195,512,Move,200212,0
