client timestamp,button,state,x,y
13212,NoButton,Drag,1092,615
13213,NoButton,Drag,1092,615
13213,NoButton,Drag,1091,616
13213,NoButton,Drag,1087,618
13214,NoButton,Drag,1081,621
13214,NoButton,Drag,1074,626
13214,NoButton,Drag,1066,629
13215,NoButton,Drag,1055,634
13215,NoButton,Drag,1044,638
13216,NoButton,Drag,1034,640
13216,NoButton,Drag,1019,642
13216,NoButton,Drag,999,647
13217,NoButton,Drag,984,650
13217,NoButton,Drag,971,654
13217,NoButton,Drag,960,658
13218,NoButton,Drag,950,665
13218,NoButton,Drag,938,674
13307,NoButton,Drag,924,685
13307,NoButton,Drag,905,696
13307,NoButton,Drag,883,710
13308,NoButton,Drag,861,726
13308,NoButton,Drag,839,744
13308,NoButton,Drag,815,762
13308,NoButton,Drag,789,780
13309,NoButton,Drag,765,798
13309,NoButton,Drag,749,814
13309,NoButton,Drag,735,832
13310,NoButton,Drag,723,852
13310,NoButton,Drag,715,868
13399,NoButton,Drag,709,886
13400,NoButton,Drag,705,900
13400,NoButton,Drag,701,914
13401,NoButton,Drag,697,930
13401,NoButton,Drag,695,944
13402,NoButton,Drag,695,956
13402,NoButton,Drag,695,968
13407,NoButton,Drag,697,981
13408,NoButton,Drag,700,993
13408,NoButton,Drag,703,1006
13408,NoButton,Drag,707,1017
13409,NoButton,Drag,710,1027
13409,NoButton,Drag,713,1037
13413,NoButton,Drag,716,1045
13423,NoButton,Drag,719,1051
13431,NoButton,Drag,721,1056
13440,NoButton,Drag,721,1058
13445,NoButton,Drag,721,1061
13456,NoButton,Drag,719,1064
13461,NoButton,Drag,717,1067
13469,NoButton,Drag,715,1070
13477,NoButton,Drag,711,1073
13483,NoButton,Drag,708,1077
13491,NoButton,Drag,704,1079
13499,NoButton,Drag,701,1079
13508,NoButton,Drag,699,1079
13515,NoButton,Drag,697,1079
13524,NoButton,Drag,694,1079
13531,NoButton,Drag,692,1079
13541,NoButton,Drag,691,1079
13547,NoButton,Drag,689,1079
13556,NoButton,Drag,687,1079
13561,NoButton,Drag,686,1079
13569,NoButton,Drag,685,1079
13577,NoButton,Drag,684,1079
13585,NoButton,Drag,683,1079
13633,NoButton,Drag,682,1078
13642,NoButton,Drag,680,1077
13648,NoButton,Drag,678,1075
13657,NoButton,Drag,676,1073
13663,NoButton,Drag,674,1072
13673,NoButton,Drag,672,1070
13679,NoButton,Drag,670,1068
13690,NoButton,Drag,668,1066
13695,NoButton,Drag,666,1064
13706,NoButton,Drag,664,1062
13711,NoButton,Drag,663,1061
13717,NoButton,Drag,661,1060
13725,NoButton,Drag,659,1059
13733,NoButton,Drag,657,1057
13741,NoButton,Drag,656,1056
13749,NoButton,Drag,655,1056
13757,NoButton,Drag,654,1055
13773,NoButton,Drag,653,1055
13777,NoButton,Drag,653,1054
13785,NoButton,Drag,652,1054
13811,NoButton,Drag,651,1054
13819,NoButton,Drag,650,1053
13827,NoButton,Drag,649,1053
13835,NoButton,Drag,648,1052
13889,NoButton,Drag,647,1052
13916,Left,Pressed,647,1052
14011,Left,Released,647,1052
14021,NoButton,Drag,647,1051
14033,NoButton,Drag,647,1050
14041,NoButton,Drag,647,1047
14049,NoButton,Drag,649,1041
14057,NoButton,Drag,651,1033
14072,NoButton,Drag,657,1019
14083,NoButton,Drag,666,1001
14084,NoButton,Drag,676,980
14094,NoButton,Drag,699,947
14104,NoButton,Drag,731,905
14114,NoButton,Drag,761,865
14115,NoButton,Drag,791,821
14120,NoButton,Drag,819,783
14133,NoButton,Drag,843,747
14137,NoButton,Drag,863,713
14143,NoButton,Drag,875,683
14155,NoButton,Drag,883,657
14163,NoButton,Drag,889,639
14170,NoButton,Drag,893,625
14184,NoButton,Drag,897,613
14184,NoButton,Drag,899,605
14193,NoButton,Drag,901,601
16817,NoButton,Drag,901,602
16817,NoButton,Drag,902,603
16818,NoButton,Drag,904,607
16818,NoButton,Drag,911,611
16818,NoButton,Drag,930,614
16818,NoButton,Drag,964,612
16819,NoButton,Drag,1006,610
16819,NoButton,Drag,1042,604
16819,NoButton,Drag,1076,592
16819,NoButton,Drag,1104,580
16819,NoButton,Drag,1122,566
16820,NoButton,Drag,1134,552
16867,NoButton,Drag,1138,530
16867,NoButton,Drag,1140,506
16867,NoButton,Drag,1140,472
16867,NoButton,Drag,1136,420
16867,NoButton,Drag,1132,354
16868,NoButton,Drag,1132,278
16897,NoButton,Drag,1136,204
16897,NoButton,Drag,1138,134
16897,NoButton,Drag,1148,66
16897,NoButton,Drag,1164,10
16917,NoButton,Drag,1188,0
16918,NoButton,Drag,1214,0
17000,NoButton,Drag,1238,0
17000,NoButton,Drag,1266,0
17000,NoButton,Drag,1294,0
17001,NoButton,Drag,1316,0
17001,NoButton,Drag,1336,0
17004,NoButton,Drag,1354,0
17008,NoButton,Drag,1370,0
17008,NoButton,Drag,1384,0
17008,NoButton,Drag,1396,0
17008,NoButton,Drag,1402,0
17008,NoButton,Drag,1403,0
17077,NoButton,Drag,1405,1
17093,NoButton,Drag,1409,3
17093,NoButton,Drag,1414,7
17109,NoButton,Drag,1419,11
17111,NoButton,Drag,1422,14
17112,NoButton,Drag,1424,16
17126,NoButton,Drag,1426,18
17128,NoButton,Drag,1426,20
17141,NoButton,Drag,1427,22
