timestamp,event,x,y,user,screen_width,screen_height
1489599045977,Mouse Moved,10.0,357.0,User5,800.0,600.0
1489599046071,Mouse Moved,13.0,340.0,User5,,
1489599046071,Mouse Moved,16.0,315.0,User5,,
1489599046071,Mouse Moved,17.0,300.0,User5,,
1489599046071,Mouse Moved,19.0,283.0,User5,,
1489599046071,Mouse Moved,21.0,266.0,User5,,
1489599046071,Mouse Moved,25.0,245.0,User5,,
1489599046071,Mouse Moved,29.0,228.0,User5,,
1489599046071,Mouse Moved,32.0,216.0,User5,,
1489599046071,Mouse Moved,34.0,202.0,User5,,
1489599046118,Mouse Moved,35.0,191.0,User5,,
1489599046134,Mouse Moved,36.0,181.0,User5,,
1489599046180,Mouse Moved,36.0,173.0,User5,,
1489599046273,Mouse Moved,36.0,164.0,User5,,
1489599046336,Mouse Moved,36.0,157.0,User5,,
1489599046336,Mouse Moved,36.0,150.0,User5,,
1489599046351,Mouse Moved,36.0,146.0,User5,,
1489599046368,Mouse Moved,36.0,144.0,User5,,
1489599046507,Mouse Moved,38.0,143.0,User5,,
1489599046664,Mouse Moved,40.0,142.0,User5,,
1489599046664,Mouse Moved,42.0,142.0,User5,,
1489599046680,Mouse Moved,44.0,142.0,User5,,
1489599046694,Mouse Moved,45.0,142.0,User5,,
1489599046819,Mouse Moved,47.0,142.0,User5,,
1489599046928,Mouse Moved,48.0,142.0,User5,,
1489599046960,Mouse Moved,49.0,142.0,User5,,
1489599047006,Mouse Moved,51.0,142.0,User5,,
1489599047148,Mouse Moved,53.0,141.0,User5,,
1489599047552,Mouse Moved,56.0,137.0,User5,,
1489599047569,Mouse Moved,60.0,130.0,User5,,
1489599047569,Mouse Moved,65.0,122.0,User5,,
1489599047569,Mouse Moved,69.0,111.0,User5,,
1489599047569,Mouse Moved,74.0,103.0,User5,,
1489599047569,Mouse Moved,77.0,94.0,User5,,
1489599047647,Mouse Moved,79.0,89.0,User5,,
1489599047756,Mouse Moved,80.0,85.0,User5,,
1489599048068,Mouse Moved,80.0,82.0,User5,1920.0,1151.0
1489599048318,Mouse Moved,192.0,138.0,User5,,
1489599048395,Mouse Moved,182.0,101.0,User5,,
1489599048395,Mouse Moved,172.0,73.0,User5,,
1489599048411,Mouse Moved,163.0,44.0,User5,,
1489599048411,Mouse Moved,153.0,23.0,User5,,
1489599048411,Mouse Moved,148.0,11.0,User5,,
1489599048411,Mouse Moved,307.0,209.0,User5,,
1489599048411,Mouse Moved,307.0,234.0,User5,,
1489599048411,Mouse Moved,309.0,257.0,User5,,
1489599048411,Mouse Moved,314.0,272.0,User5,,
1489599048411,Mouse Moved,329.0,293.0,User5,,
1489599048411,Mouse Moved,353.0,320.0,User5,,
1489599048427,Mouse Moved,348.0,320.0,User5,,
1489599048427,Mouse Moved,309.0,340.0,User5,,
1489599048427,Mouse Moved,249.0,368.0,User5,,
1489599048441,Mouse Moved,180.0,405.0,User5,,
1489599048441,Mouse Moved,96.0,445.0,User5,,
1489599048441,Mouse Moved,21.0,486.0,User5,,
1489599048441,Mouse Moved,55.0,334.0,User5,,
1489599048473,Mouse Moved,223.0,274.0,User5,,
1489599048582,Mouse Moved,377.0,244.0,User5,,
1489599048614,Mouse Moved,569.0,234.0,User5,,
1489599048614,Mouse Moved,802.0,244.0,User5,,
1489599048614,Mouse Moved,963.0,301.0,User5,,
1489599048614,Mouse Moved,1086.0,376.0,User5,,
1489599048630,Mouse Moved,1160.0,453.0,User5,,
1489599048630,Mouse Moved,1223.0,545.0,User5,,
1489599048786,Mouse Moved,1242.0,595.0,User5,,
1489599048816,Mouse Moved,1249.0,632.0,User5,,
1489599048878,Mouse Moved,1254.0,668.0,User5,,
1489599048926,Mouse Moved,1254.0,682.0,User5,,
1489599048957,Mouse Moved,1242.0,697.0,User5,,
1489599048973,Mouse Moved,1223.0,703.0,User5,,
1489599049035,Mouse Moved,1201.0,707.0,User5,,
1489599049098,Mouse Moved,1179.0,707.0,User5,,
1489599049112,Mouse Moved,1172.0,707.0,User5,,
1489599049112,Mouse Moved,1155.0,703.0,User5,,
1489599049112,Mouse Moved,1131.0,672.0,User5,,
1489599049112,Mouse Moved,1114.0,651.0,User5,,
1489599049112,Mouse Moved,1114.0,639.0,User5,,
1489599049112,Mouse Moved,1107.0,622.0,User5,,
1489599049112,Mouse Moved,1090.0,603.0,User5,,
1489599049112,Mouse Moved,1062.0,580.0,User5,,
1489599049128,Mouse Moved,1023.0,562.0,User5,,
1489599049128,Mouse Moved,987.0,555.0,User5,,
1489599049128,Mouse Moved,953.0,555.0,User5,,
1489599049144,Mouse Moved,929.0,555.0,User5,,
1489599049144,Mouse Moved,908.0,574.0,User5,,
1489599049144,Mouse Moved,881.0,614.0,User5,,
1489599049144,Mouse Moved,860.0,676.0,User5,,
1489599049144,Mouse Moved,848.0,737.0,User5,,
1489599049160,Mouse Moved,838.0,816.0,User5,,
1489599049160,Mouse Moved,838.0,883.0,User5,,
1489599049190,Mouse Moved,838.0,916.0,User5,,
1489599049190,Mouse Moved,906.0,752.0,User5,,
1489599049207,Mouse Moved,894.0,754.0,User5,,
1489599049207,Mouse Moved,881.0,758.0,User5,,
1489599049253,Mouse Moved,849.0,765.0,User5,,
1489599049299,Mouse Moved,811.0,776.0,User5,,
1489599049299,Mouse Moved,782.0,785.0,User5,,
1489599049299,Mouse Moved,753.0,798.0,User5,,
1489599049299,Mouse Moved,739.0,805.0,User5,,
1489599049299,Mouse Moved,726.0,814.0,User5,,
1489599049315,Mouse Moved,718.0,821.0,User5,,
1489599049378,Mouse Moved,715.0,824.0,User5,,
1489599049378,Mouse Moved,712.0,828.0,User5,,
1489599049378,Mouse Moved,712.0,830.0,User5,,
1489599049394,Mouse Moved,712.0,832.0,User5,,
1489599049410,Mouse Moved,712.0,833.0,User5,,
1489599049424,Mouse Moved,713.0,834.0,User5,,
1489599049456,Mouse Moved,716.0,834.0,User5,,
1489599049533,Mouse Moved,720.0,834.0,User5,,
1489599049533,Mouse Moved,743.0,833.0,User5,,
1489599049565,Mouse Moved,762.0,828.0,User5,,
1489599049611,Mouse Moved,797.0,819.0,User5,,
1489599049611,Mouse Moved,832.0,810.0,User5,,
1489599049642,Mouse Moved,872.0,800.0,User5,,
1489599049658,Mouse Moved,913.0,791.0,User5,,
1489599049799,Mouse Moved,943.0,787.0,User5,,
1489599049831,Mouse Moved,977.0,786.0,User5,,
1489599049861,Mouse Moved,996.0,786.0,User5,,
1489599049861,Mouse Moved,1010.0,786.0,User5,,
1489599049877,Mouse Moved,1023.0,786.0,User5,,
1489599049877,Mouse Moved,1026.0,786.0,User5,,
1489599049877,Mouse Moved,1028.0,785.0,User5,,
1489599049986,Mouse Moved,1055.0,762.0,User5,,
1489599049986,Mouse Moved,1120.0,705.0,User5,,
1489599049986,Mouse Moved,1299.0,568.0,User5,,
1489599049986,Mouse Moved,1493.0,445.0,User5,,
1489599049986,Mouse Moved,1635.0,368.0,User5,,
1489599049986,Mouse Moved,1818.0,284.0,User5,,
1489599050204,Mouse Moved,1919.0,196.0,User5,,
1489599050204,Mouse Moved,1906.0,196.0,User5,,
1489599050252,Mouse Moved,1894.0,190.0,User5,,
1489599050252,Mouse Moved,1879.0,179.0,User5,,
1489599050252,Mouse Moved,1845.0,146.0,User5,,
1489599050266,Mouse Moved,1805.0,95.0,User5,,
1489599065210,Mouse Moved,1673.0,360.0,User5,,
1489599065210,Mouse Moved,1658.0,365.0,User5,,
1489599065210,Mouse Moved,1644.0,370.0,User5,,
1489599065210,Mouse Moved,1631.0,375.0,User5,,
1489599065242,Mouse Moved,1616.0,379.0,User5,,
1489599065242,Mouse Moved,1574.0,385.0,User5,,
1489599065242,Mouse Moved,1504.0,386.0,User5,,
1489599065242,Mouse Moved,1416.0,373.0,User5,,
1489599065242,Mouse Moved,1265.0,335.0,User5,,
1489599065257,Mouse Moved,1173.0,313.0,User5,,
1489599065257,Mouse Moved,1091.0,300.0,User5,,
1489599065257,Mouse Moved,999.0,287.0,User5,,
1489599065257,Mouse Moved,950.0,285.0,User5,,
1489599065273,Mouse Moved,904.0,285.0,User5,,
1489599065289,Mouse Moved,879.0,285.0,User5,,
1489599065305,Mouse Moved,863.0,287.0,User5,,
1489599065319,Mouse Moved,852.0,293.0,User5,,
1489599065648,Mouse Moved,848.0,296.0,User5,,
1489599065648,Mouse Moved,844.0,301.0,User5,,
1489599065648,Mouse Moved,838.0,313.0,User5,,
1489599065648,Mouse Moved,834.0,332.0,User5,,
1489599065835,Mouse Moved,800.0,329.0,User5,,
1489599065865,Mouse Moved,771.0,328.0,User5,,
1489599065865,Mouse Moved,739.0,328.0,User5,,
1489599065928,Mouse Moved,694.0,332.0,User5,,
1489599065928,Mouse Moved,592.0,355.0,User5,,
1489599065928,Mouse Moved,489.0,385.0,User5,,
1489599065928,Mouse Moved,423.0,407.0,User5,,
1489599065928,Mouse Moved,370.0,426.0,User5,,
1489599065928,Mouse Moved,329.0,446.0,User5,,
1489599065928,Mouse Moved,302.0,464.0,User5,,
1489599065928,Mouse Moved,281.0,479.0,User5,,
1489599065944,Mouse Moved,272.0,489.0,User5,,
1489599065960,Mouse Moved,262.0,500.0,User5,,
1489599066240,Mouse Moved,253.0,509.0,User5,,
1489599066256,Mouse Moved,236.0,526.0,User5,,
1489599066272,Mouse Moved,210.0,547.0,User5,,
1489599066288,Mouse Moved,185.0,564.0,User5,,
1489599066349,Mouse Moved,165.0,578.0,User5,,
1489599066349,Mouse Moved,153.0,585.0,User5,,
1489599066536,Mouse Moved,140.0,591.0,User5,,
1489599066536,Mouse Moved,129.0,597.0,User5,,
1489599066536,Mouse Moved,121.0,602.0,User5,,
1489599066536,Mouse Moved,114.0,606.0,User5,,
1489599066552,Mouse Moved,107.0,610.0,User5,,
1489599066552,Mouse Moved,99.0,616.0,User5,,
1489599066552,Mouse Moved,91.0,620.0,User5,,
1489599066552,Mouse Moved,84.0,625.0,User5,,
1489599066568,Mouse Moved,77.0,629.0,User5,,
1489599066568,Mouse Moved,72.0,631.0,User5,,
1489599066568,Mouse Moved,68.0,634.0,User5,,
1489599066568,Mouse Moved,64.0,636.0,User5,,
1489599066568,Mouse Moved,62.0,637.0,User5,,
1489599066568,Mouse Moved,61.0,638.0,User5,,
1489599066584,Mouse Moved,60.0,638.0,User5,,
1489599066661,Mouse Moved,59.0,639.0,User5,,
1489599066677,Mouse Moved,57.0,639.0,User5,,
1489599066709,Mouse Moved,56.0,639.0,User5,,
1489599066709,Mouse Moved,54.0,640.0,User5,,
1489599066723,Mouse Moved,52.0,640.0,User5,,
1489599066740,Mouse Moved,51.0,640.0,User5,,
1489599066755,Mouse Moved,49.0,640.0,User5,,
1489599066818,Mouse Moved,49.0,640.0,User5,,
1489599066818,Mouse Moved,48.0,640.0,User5,,
1489599066832,Mouse Moved,47.0,640.0,User5,,
1489599066943,Mouse Moved,47.0,639.0,User5,,
1489599066943,Mouse Moved,47.0,638.0,User5,,
1489599067114,Mouse Moved,48.0,638.0,User5,,
1489599069111,Mouse Button.left Released,48.0,638.0,User5,,
1489599069127,Mouse Moved,48.0,638.0,User5,,
1489599069141,Mouse Moved,51.0,638.0,User5,,
1489599069141,Mouse Moved,59.0,643.0,User5,,
1489599069141,Mouse Moved,69.0,648.0,User5,,
1489599069157,Mouse Moved,82.0,658.0,User5,,
1489599069157,Mouse Moved,92.0,661.0,User5,,
1489599069157,Mouse Moved,107.0,665.0,User5,,
1489599069157,Mouse Moved,124.0,669.0,User5,,
1489599069173,Mouse Moved,137.0,673.0,User5,,
1489599069173,Mouse Moved,149.0,675.0,User5,,
1489599069173,Mouse Moved,155.0,677.0,User5,,
1489599069173,Mouse Moved,162.0,678.0,User5,,
1489599069173,Mouse Moved,165.0,679.0,User5,,
1489599069173,Mouse Moved,167.0,680.0,User5,,
1489599069173,Mouse Moved,168.0,680.0,User5,,
1489599069188,Mouse Moved,169.0,681.0,User5,,
1489599071980,Mouse Moved,183.0,681.0,User5,,
1489599071996,Mouse Moved,211.0,679.0,User5,,
1489599071996,Mouse Moved,241.0,676.0,User5,,
1489599071996,Mouse Moved,297.0,672.0,User5,,
1489599071996,Mouse Moved,347.0,672.0,User5,,
1489599072278,Mouse Moved,383.0,672.0,User5,,
1489599072278,Mouse Moved,422.0,674.0,User5,,
1489599072278,Mouse Moved,455.0,681.0,User5,,
1489599072309,Mouse Moved,474.0,686.0,User5,,
1489599072309,Mouse Moved,492.0,691.0,User5,,
1489599072309,Mouse Moved,505.0,696.0,User5,,
1489599072309,Mouse Moved,510.0,697.0,User5,,
1489599072433,Mouse Moved,514.0,699.0,User5,,
1489599072433,Mouse Moved,515.0,700.0,User5,,
1489599072433,Mouse Moved,516.0,701.0,User5,,
1489599072448,Mouse Moved,516.0,701.0,User5,,
1489599072464,Mouse Button.left Pressed,516.0,701.0,User5,,
1489599072480,Mouse Moved,516.0,699.0,User5,,
1489599072496,Mouse Moved,519.0,694.0,User5,,
1489599072542,Mouse Moved,523.0,688.0,User5,,
1489599072542,Mouse Moved,527.0,680.0,User5,,
1489599072542,Mouse Moved,532.0,667.0,User5,,
1489599072855,Mouse Moved,542.0,639.0,User5,,
1489599072855,Mouse Moved,563.0,581.0,User5,,
1489599072855,Mouse Moved,581.0,534.0,User5,,
1489599072885,Mouse Moved,598.0,488.0,User5,,
1489599072885,Mouse Moved,615.0,448.0,User5,,
1489599072885,Mouse Moved,631.0,415.0,User5,,
1489599072885,Mouse Moved,642.0,389.0,User5,,
1489599072885,Mouse Moved,654.0,366.0,User5,,
1489599072885,Mouse Moved,662.0,343.0,User5,,
1489599072885,Mouse Moved,667.0,325.0,User5,,
1489599072901,Mouse Moved,675.0,298.0,User5,,
1489599072901,Mouse Moved,680.0,278.0,User5,,
1489599072901,Mouse Moved,692.0,242.0,User5,,
1489599072901,Mouse Moved,697.0,229.0,User5,,
1489599072901,Mouse Moved,701.0,221.0,User5,,
1489599072901,Mouse Moved,705.0,214.0,User5,,
1489599072901,Mouse Moved,705.0,211.0,User5,,
1489599072917,Mouse Moved,709.0,182.0,User5,,
1489599072917,Mouse Moved,725.0,116.0,User5,,
1489599072917,Mouse Moved,747.0,22.0,User5,,
1489599073042,Mouse Moved,763.0,20.0,User5,,
1489599073338,Mouse Moved,757.0,46.0,User5,,
1489599073338,Mouse Moved,753.0,73.0,User5,,
1489599073354,Mouse Moved,749.0,101.0,User5,,
