timestamp,event,x,y,user,screen_width,screen_height
1490358525062,Mouse Moved,743.0,992.0,User10,1920.0,995.0
1490358525078,Mouse Moved,742.0,981.0,User10,,
1490358525094,Mouse Moved,742.0,976.0,User10,,
1490358525108,Mouse Moved,743.0,969.0,User10,,
1490358547651,Mouse Moved,743.0,968.0,User10,,
1490358547681,Mouse Moved,736.0,965.0,User10,,
1490358547681,Mouse Moved,710.0,956.0,User10,,
1490358547697,Mouse Moved,674.0,945.0,User10,,
1490358547713,Mouse Moved,634.0,936.0,User10,,
1490358547729,Mouse Moved,616.0,932.0,User10,,
1490358547729,Mouse Moved,597.0,928.0,User10,,
1490358547744,Mouse Moved,584.0,925.0,User10,,
1490358547744,Mouse Moved,574.0,924.0,User10,,
1490358547759,Mouse Moved,567.0,922.0,User10,,
1490358547854,Mouse Moved,566.0,922.0,User10,,
1490358547854,Mouse Moved,562.0,919.0,User10,,
1490358547869,Mouse Moved,553.0,917.0,User10,,
1490358547869,Mouse Moved,541.0,916.0,User10,,
1490358547884,Mouse Moved,527.0,916.0,User10,,
1490358547884,Mouse Moved,512.0,916.0,User10,,
1490358547901,Mouse Moved,500.0,917.0,User10,,
1490358547901,Mouse Moved,495.0,918.0,User10,,
1490358547915,Mouse Moved,494.0,920.0,User10,,
1490358547915,Mouse Moved,495.0,922.0,User10,,
1490358547931,Mouse Moved,504.0,928.0,User10,,
1490358547947,Mouse Moved,517.0,939.0,User10,,
1490358547947,Mouse Moved,536.0,960.0,User10,,
1490358547947,Mouse Moved,552.0,982.0,User10,,
1490358548290,Mouse Moved,555.0,984.0,User10,,
1490358548305,Mouse Moved,540.0,965.0,User10,,
1490358548305,Mouse Moved,525.0,951.0,User10,,
1490358548322,Mouse Moved,513.0,937.0,User10,,
1490358548322,Mouse Moved,498.0,917.0,User10,,
1490358548338,Mouse Moved,483.0,897.0,User10,,
1490358548338,Mouse Moved,465.0,872.0,User10,,
1490358548352,Mouse Moved,444.0,847.0,User10,,
1490358548352,Mouse Moved,421.0,824.0,User10,,
1490358548352,Mouse Moved,398.0,802.0,User10,,
1490358548368,Mouse Moved,375.0,783.0,User10,,
1490358548368,Mouse Moved,357.0,774.0,User10,,
1490358548384,Mouse Moved,342.0,768.0,User10,,
1490358548384,Mouse Moved,323.0,763.0,User10,,
1490358548400,Mouse Moved,301.0,755.0,User10,,
1490358548400,Mouse Moved,277.0,749.0,User10,,
1490358548415,Mouse Moved,253.0,743.0,User10,,
1490358548415,Mouse Moved,223.0,735.0,User10,,
1490358548430,Mouse Moved,193.0,728.0,User10,,
1490358548430,Mouse Moved,167.0,722.0,User10,,
1490358548447,Mouse Moved,138.0,717.0,User10,,
1490358548447,Mouse Moved,89.0,706.0,User10,,
1490358548461,Mouse Moved,63.0,701.0,User10,,
1490358548461,Mouse Moved,43.0,698.0,User10,,
1490358548477,Mouse Moved,24.0,696.0,User10,,
1490358548477,Mouse Moved,9.0,695.0,User10,,
1490358548493,Mouse Moved,0.0,694.0,User10,,
1490358548493,Mouse Moved,0.0,692.0,User10,,
1490358548509,Mouse Moved,0.0,691.0,User10,,
1490358548509,Mouse Moved,0.0,690.0,User10,,
1490358548539,Mouse Moved,0.0,691.0,User10,,
1490358548555,Mouse Moved,0.0,694.0,User10,,
1490358548555,Mouse Moved,0.0,701.0,User10,,
1490358548572,Mouse Moved,0.0,711.0,User10,,
1490358548572,Mouse Moved,0.0,720.0,User10,,
1490358548586,Mouse Moved,0.0,734.0,User10,,
1490358548586,Mouse Moved,0.0,747.0,User10,,
1490358548602,Mouse Moved,0.0,762.0,User10,,
1490358548602,Mouse Moved,0.0,779.0,User10,,
1490358548618,Mouse Moved,0.0,793.0,User10,,
1490358548618,Mouse Moved,0.0,809.0,User10,,
1490358548634,Mouse Moved,0.0,823.0,User10,,
1490358548650,Mouse Moved,0.0,838.0,User10,,
1490358548650,Mouse Moved,0.0,853.0,User10,,
1490358548664,Mouse Moved,0.0,869.0,User10,,
1490358548664,Mouse Moved,0.0,887.0,User10,,
1490358548680,Mouse Moved,0.0,902.0,User10,,
1490358548680,Mouse Moved,0.0,917.0,User10,,
1490358548696,Mouse Moved,0.0,928.0,User10,,
1490358548696,Mouse Moved,0.0,938.0,User10,,
1490358548711,Mouse Moved,0.0,942.0,User10,,
1490358548711,Mouse Moved,0.0,945.0,User10,,
1490358548743,Mouse Moved,0.0,941.0,User10,,
1490358548743,Mouse Moved,0.0,937.0,User10,,
1490358548759,Mouse Moved,0.0,932.0,User10,,
1490358548759,Mouse Moved,0.0,922.0,User10,,
1490358548759,Mouse Moved,0.0,914.0,User10,,
1490358548773,Mouse Moved,0.0,903.0,User10,,
1490358548773,Mouse Moved,0.0,892.0,User10,,
1490358548773,Mouse Moved,0.0,880.0,User10,,
1490358548789,Mouse Moved,0.0,868.0,User10,,
1490358548805,Mouse Moved,3.0,854.0,User10,,
1490358548805,Mouse Moved,9.0,839.0,User10,,
1490358548805,Mouse Moved,17.0,822.0,User10,,
1490358548821,Mouse Moved,25.0,804.0,User10,,
1490358548821,Mouse Moved,37.0,783.0,User10,,
1490358548836,Mouse Moved,55.0,735.0,User10,,
1490358548851,Mouse Moved,74.0,685.0,User10,,
1490358548868,Mouse Moved,85.0,662.0,User10,,
1490358548884,Mouse Moved,93.0,644.0,User10,,
1490358548884,Mouse Moved,102.0,630.0,User10,,
1490358548898,Mouse Moved,110.0,617.0,User10,,
1490358548898,Mouse Moved,118.0,607.0,User10,,
1490358548914,Mouse Moved,127.0,599.0,User10,,
1490358548914,Mouse Moved,136.0,591.0,User10,,
1490358548930,Mouse Moved,144.0,585.0,User10,,
1490358548930,Mouse Moved,153.0,580.0,User10,,
1490358548946,Mouse Moved,161.0,576.0,User10,,
1490358548946,Mouse Moved,170.0,573.0,User10,,
1490358548961,Mouse Moved,177.0,571.0,User10,,
1490358548961,Mouse Moved,182.0,569.0,User10,,
1490358548976,Mouse Moved,188.0,567.0,User10,,
1490358548976,Mouse Moved,193.0,566.0,User10,,
1490358548993,Mouse Moved,196.0,564.0,User10,,
1490358548993,Mouse Moved,199.0,563.0,User10,,
1490358549023,Mouse Moved,201.0,562.0,User10,,
1490358549023,Mouse Moved,203.0,562.0,User10,,
1490358549023,Mouse Moved,206.0,561.0,User10,,
1490358549023,Mouse Moved,207.0,561.0,User10,,
1490358549039,Mouse Moved,210.0,561.0,User10,,
1490358549039,Mouse Moved,212.0,561.0,User10,,
1490358549055,Mouse Moved,214.0,561.0,User10,,
1490358549055,Mouse Moved,218.0,561.0,User10,,
1490358549071,Mouse Moved,223.0,561.0,User10,,
1490358549071,Mouse Moved,226.0,563.0,User10,,
1490358549085,Mouse Moved,232.0,564.0,User10,,
1490358549101,Mouse Moved,250.0,570.0,User10,,
1490358549118,Mouse Moved,258.0,573.0,User10,,
1490358549118,Mouse Moved,265.0,576.0,User10,,
1490358549118,Mouse Moved,269.0,579.0,User10,,
1490358549132,Mouse Moved,270.0,579.0,User10,,
1490358549148,Mouse Moved,271.0,580.0,User10,,
1490358549148,Mouse Moved,272.0,580.0,User10,,
1490358549164,Mouse Moved,272.0,581.0,User10,,
1490358549164,Mouse Moved,273.0,581.0,User10,,
1490358549164,Mouse Moved,274.0,582.0,User10,,
1490358549180,Mouse Moved,275.0,584.0,User10,,
1490358549180,Mouse Moved,277.0,586.0,User10,,
1490358549196,Mouse Moved,280.0,588.0,User10,,
1490358549196,Mouse Moved,284.0,590.0,User10,,
1490358549196,Mouse Moved,289.0,593.0,User10,,
1490358549210,Mouse Moved,293.0,595.0,User10,,
1490358549210,Mouse Moved,296.0,595.0,User10,,
1490358549226,Mouse Moved,297.0,595.0,User10,,
1490358549226,Mouse Moved,298.0,595.0,User10,,
1490358549664,Mouse Moved,296.0,596.0,User10,,
1490358549678,Mouse Moved,288.0,603.0,User10,,
1490358549694,Mouse Moved,276.0,611.0,User10,,
1490358549710,Mouse Moved,264.0,621.0,User10,,
1490358549726,Mouse Moved,255.0,626.0,User10,,
1490358549726,Mouse Moved,249.0,631.0,User10,,
1490358549742,Mouse Moved,243.0,635.0,User10,,
1490358549742,Mouse Moved,236.0,638.0,User10,,
1490358549756,Mouse Moved,230.0,641.0,User10,,
1490358549756,Mouse Moved,224.0,643.0,User10,,
1490358549773,Mouse Moved,219.0,644.0,User10,,
1490358549788,Mouse Moved,213.0,645.0,User10,,
1490358549788,Mouse Moved,209.0,647.0,User10,,
1490358549788,Mouse Moved,204.0,647.0,User10,,
1490358549803,Mouse Moved,201.0,648.0,User10,,
1490358549819,Mouse Moved,199.0,649.0,User10,,
1490358549819,Mouse Moved,198.0,649.0,User10,,
1490358549835,Mouse Moved,197.0,649.0,User10,,
1490358549835,Mouse Moved,196.0,649.0,User10,,
1490358549851,Mouse Moved,195.0,649.0,User10,,
1490358549851,Mouse Moved,193.0,649.0,User10,,
1490358549865,Mouse Moved,190.0,650.0,User10,,
1490358549865,Mouse Moved,184.0,650.0,User10,,
1490358549881,Mouse Moved,180.0,650.0,User10,,
1490358549881,Mouse Moved,173.0,651.0,User10,,
1490358549898,Mouse Moved,162.0,651.0,User10,,
1490358549898,Mouse Moved,152.0,651.0,User10,,
1490358549913,Mouse Moved,141.0,651.0,User10,,
1490358549913,Mouse Moved,131.0,651.0,User10,,
1490358549928,Mouse Moved,121.0,651.0,User10,,
1490358549928,Mouse Moved,113.0,651.0,User10,,
1490358549928,Mouse Moved,105.0,651.0,User10,,
1490358549944,Mouse Moved,98.0,651.0,User10,,
1490358549944,Mouse Moved,93.0,651.0,User10,,
1490358549944,Mouse Moved,89.0,651.0,User10,,
1490358549960,Mouse Moved,86.0,651.0,User10,,
1490358549960,Mouse Moved,85.0,651.0,User10,,
1490358549976,Mouse Moved,82.0,651.0,User10,,
1490358549976,Mouse Moved,81.0,651.0,User10,,
1490358549990,Mouse Moved,80.0,653.0,User10,,
