client timestamp,button,state,x,y
2501,NoButton,Move,573,392
2547,NoButton,Move,573,392
2547,NoButton,Move,574,392
2563,NoButton,Move,574,392
2579,NoButton,Move,576,392
2579,NoButton,Move,580,392
2594,NoButton,Move,584,389
2610,NoButton,Move,590,385
2626,NoButton,Move,599,382
2626,NoButton,Move,606,379
2641,NoButton,Move,615,376
2657,NoButton,Move,622,374
2672,NoButton,Move,628,374
2672,NoButton,Move,636,373
2688,NoButton,Move,644,372
2704,NoButton,Move,646,372
2719,NoButton,Move,652,372
2719,NoButton,Move,655,372
2735,NoButton,Move,657,372
2751,NoButton,Move,658,372
2766,NoButton,Move,659,372
2782,NoButton,Move,660,372
2782,NoButton,Move,660,372
2813,NoButton,Move,661,372
2813,NoButton,Move,662,372
2829,NoButton,Move,662,372
2891,NoButton,Move,662,372
2907,NoButton,Move,659,372
2907,NoButton,Move,656,372
2938,NoButton,Move,650,371
2954,NoButton,Move,648,371
2954,NoButton,Move,636,371
2969,NoButton,Move,627,371
2985,NoButton,Move,615,373
3001,NoButton,Move,605,373
3001,NoButton,Move,600,374
3016,NoButton,Move,591,375
3032,NoButton,Move,588,375
3047,NoButton,Move,587,375
3047,NoButton,Move,587,375
3063,NoButton,Move,586,375
3094,NoButton,Move,586,375
3110,NoButton,Move,586,375
3126,NoButton,Move,588,375
3141,NoButton,Move,591,376
3141,NoButton,Move,593,376
3157,NoButton,Move,594,376
3172,NoButton,Move,596,376
3188,NoButton,Move,605,376
3204,NoButton,Move,615,376
3219,NoButton,Move,625,377
3235,NoButton,Move,635,379
3235,NoButton,Move,646,382
3251,NoButton,Move,655,384
3266,NoButton,Move,664,387
3282,NoButton,Move,675,392
3282,NoButton,Move,686,394
3297,NoButton,Move,700,397
3313,NoButton,Move,712,400
3329,NoButton,Move,721,402
3329,NoButton,Move,731,404
3344,NoButton,Move,735,406
3360,NoButton,Move,737,407
3375,NoButton,Move,737,407
3407,NoButton,Move,737,408
3422,NoButton,Move,737,408
3438,NoButton,Move,735,409
3454,NoButton,Move,727,409
3469,NoButton,Move,720,409
3469,NoButton,Move,712,409
3485,NoButton,Move,688,409
3501,NoButton,Move,675,409
3516,NoButton,Move,654,408
3516,NoButton,Move,639,405
3532,NoButton,Move,619,404
3547,NoButton,Move,611,404
3563,NoButton,Move,604,403
3563,NoButton,Move,601,403
3579,NoButton,Move,597,401
3594,NoButton,Move,594,400
3610,NoButton,Move,592,400
3610,NoButton,Move,589,400
3626,NoButton,Move,580,400
3641,NoButton,Move,571,400
3657,NoButton,Move,564,400
3657,NoButton,Move,561,400
3672,NoButton,Move,559,400
3688,NoButton,Move,558,400
3704,NoButton,Move,556,399
3704,NoButton,Move,556,396
3719,NoButton,Move,557,390
3735,NoButton,Move,559,387
3750,NoButton,Move,565,381
3750,NoButton,Move,576,379
3797,NoButton,Move,768,280
3797,NoButton,Move,828,276
3813,NoButton,Move,837,275
3829,NoButton,Move,843,275
3844,NoButton,Move,846,275
3875,NoButton,Move,847,275
3891,NoButton,Move,847,275
3891,NoButton,Move,847,275
3922,NoButton,Move,847,276
3938,NoButton,Move,847,278
3938,NoButton,Move,847,278
3954,NoButton,Move,847,279
3969,NoButton,Move,847,279
3985,NoButton,Move,845,281
3985,NoButton,Move,843,281
4001,NoButton,Move,826,290
4016,NoButton,Move,812,295
4032,NoButton,Move,791,297
4032,NoButton,Move,776,300
4047,NoButton,Move,754,300
4063,NoButton,Move,735,300
4063,NoButton,Move,709,298
4079,NoButton,Move,696,295
4094,NoButton,Move,679,293
4110,NoButton,Move,670,293
