timestamp,event,x,y,user,screen_width,screen_height
1490260798437,Mouse Moved,935.0,352.0,User18,1349.0,750.0
1490260799405,Mouse Moved,909.0,334.0,User18,,
1490260799421,Mouse Moved,871.0,310.0,User18,,
1490260799437,Mouse Moved,822.0,279.0,User18,,
1490260799467,Mouse Moved,820.0,276.0,User18,,
1490260799483,Mouse Moved,822.0,275.0,User18,,
1490260799500,Mouse Moved,825.0,275.0,User18,,
1490260799515,Mouse Moved,830.0,275.0,User18,,
1490260799546,Mouse Moved,828.0,275.0,User18,,
1490260799562,Mouse Moved,821.0,279.0,User18,,
1490260799578,Mouse Moved,818.0,283.0,User18,,
1490260799592,Mouse Moved,806.0,295.0,User18,,
1490260799608,Mouse Moved,791.0,311.0,User18,,
1490260799624,Mouse Moved,737.0,346.0,User18,,
1490260799640,Mouse Moved,669.0,395.0,User18,,
1490260799655,Mouse Moved,618.0,434.0,User18,,
1490260799671,Mouse Moved,526.0,477.0,User18,,
1490260799687,Mouse Moved,401.0,501.0,User18,,
1490260799703,Mouse Moved,303.0,535.0,User18,,
1490260799749,Mouse Moved,299.0,537.0,User18,,
1490260799904,Mouse Moved,300.0,536.0,User18,,
1490260799951,Mouse Moved,301.0,537.0,User18,,
1490260799967,Mouse Moved,302.0,539.0,User18,,
1490260799983,Mouse Moved,295.0,556.0,User18,,
1490260799999,Mouse Moved,294.0,557.0,User18,,
1490260800046,Mouse Moved,293.0,557.0,User18,,
1490260800092,Mouse Moved,291.0,556.0,User18,,
1490260800108,Mouse Moved,291.0,551.0,User18,,
1490260800124,Mouse Moved,290.0,543.0,User18,,
1490260800138,Mouse Moved,292.0,532.0,User18,,
1490260800154,Mouse Moved,300.0,515.0,User18,,
1490260800171,Mouse Moved,304.0,510.0,User18,,
1490260800186,Mouse Moved,307.0,508.0,User18,,
1490260800233,Mouse Moved,307.0,506.0,User18,,
1490260800249,Mouse Moved,307.0,504.0,User18,,
1490260800263,Mouse Moved,306.0,499.0,User18,,
1490260800279,Mouse Moved,306.0,488.0,User18,,
1490260800296,Mouse Moved,306.0,477.0,User18,,
1490260800311,Mouse Moved,308.0,467.0,User18,,
1490260800326,Mouse Moved,311.0,459.0,User18,,
1490260800342,Mouse Moved,313.0,456.0,User18,,
1490260800358,Mouse Moved,316.0,450.0,User18,,
1490260800374,Mouse Moved,317.0,449.0,User18,,
1490260800404,Mouse Moved,319.0,445.0,User18,,
