timestamp,event,x,y,user,screen_width,screen_height
1490198722424,Mouse Moved,95.0,488.0,User8,1920.0,1115.0
1490198722549,Mouse Moved,42.0,237.0,User8,800.0,578.0
1490198722549,Mouse Moved,46.0,225.0,User8,,
1490198722549,Mouse Moved,49.0,216.0,User8,,
1490198722549,Mouse Moved,51.0,210.0,User8,,
1490198722549,Mouse Moved,53.0,203.0,User8,,
1490198722565,Mouse Moved,54.0,198.0,User8,,
1490198722565,Mouse Moved,55.0,194.0,User8,,
1490198722565,Mouse Moved,55.0,191.0,User8,,
1490198722565,Mouse Moved,55.0,190.0,User8,,
1490198724266,Mouse Moved,135.0,367.0,User8,,
1490198724266,Mouse Moved,137.0,362.0,User8,,
1490198724280,Mouse Moved,139.0,356.0,User8,,
1490198724280,Mouse Moved,142.0,348.0,User8,,
1490198724296,Mouse Moved,148.0,341.0,User8,,
1490198724296,Mouse Moved,152.0,332.0,User8,,
1490198724312,Mouse Moved,156.0,324.0,User8,,
1490198724312,Mouse Moved,161.0,314.0,User8,,
1490198724328,Mouse Moved,167.0,301.0,User8,,
1490198724328,Mouse Moved,174.0,289.0,User8,,
1490198724344,Mouse Moved,181.0,278.0,User8,,
1490198724358,Mouse Moved,185.0,269.0,User8,,
1490198724358,Mouse Moved,190.0,262.0,User8,,
1490198724375,Mouse Moved,193.0,253.0,User8,,
1490198724375,Mouse Moved,196.0,246.0,User8,,
1490198724391,Mouse Moved,200.0,238.0,User8,,
1490198724391,Mouse Moved,202.0,232.0,User8,,
1490198724405,Mouse Moved,202.0,226.0,User8,,
1490198724405,Mouse Moved,202.0,222.0,User8,,
1490198724421,Mouse Moved,202.0,220.0,User8,,
1490198724421,Mouse Moved,202.0,217.0,User8,,
1490198724437,Mouse Moved,200.0,214.0,User8,,
1490198724437,Mouse Moved,197.0,212.0,User8,,
1490198724453,Mouse Moved,190.0,211.0,User8,,
1490198724453,Mouse Moved,189.0,211.0,User8,,
1490198724608,Mouse Moved,191.0,210.0,User8,,
1490198724625,Mouse Moved,194.0,209.0,User8,,
1490198724625,Mouse Moved,201.0,206.0,User8,,
1490198724625,Mouse Moved,210.0,200.0,User8,,
1490198724640,Mouse Moved,220.0,193.0,User8,,
1490198724655,Mouse Moved,233.0,183.0,User8,,
1490198724671,Mouse Moved,251.0,173.0,User8,,
1490198724671,Mouse Moved,275.0,159.0,User8,,
1490198724671,Mouse Moved,301.0,146.0,User8,,
1490198724687,Mouse Moved,328.0,129.0,User8,,
1490198724687,Mouse Moved,357.0,114.0,User8,,
1490198724703,Mouse Moved,386.0,99.0,User8,,
1490198724717,Mouse Moved,421.0,76.0,User8,,
1490198724717,Mouse Moved,451.0,59.0,User8,,
1490198724733,Mouse Moved,479.0,46.0,User8,,
1490198724749,Mouse Moved,506.0,31.0,User8,,
1490198724749,Mouse Moved,526.0,20.0,User8,,
1490198724749,Mouse Moved,542.0,11.0,User8,,
1490198724765,Mouse Moved,558.0,2.0,User8,,
1490198725747,Mouse Moved,664.0,2.0,User8,,
1490198725763,Mouse Moved,645.0,20.0,User8,,
1490198725779,Mouse Moved,635.0,29.0,User8,,
1490198725779,Mouse Moved,614.0,43.0,User8,,
1490198725795,Mouse Moved,589.0,52.0,User8,,
1490198725809,Mouse Moved,578.0,55.0,User8,,
1490198725825,Mouse Moved,571.0,56.0,User8,,
1490198725904,Mouse Moved,1355.0,110.0,User8,1920.0,1115.0
1490198726029,Mouse Moved,1352.0,110.0,User8,,
1490198726043,Mouse Moved,1348.0,110.0,User8,,
1490198726043,Mouse Moved,1336.0,110.0,User8,,
1490198726059,Mouse Moved,1333.0,110.0,User8,,
1490198726059,Mouse Moved,1324.0,112.0,User8,,
1490198726075,Mouse Moved,1321.0,112.0,User8,,
1490198726075,Mouse Moved,1316.0,115.0,User8,,
1490198726091,Mouse Moved,1312.0,117.0,User8,,
1490198726091,Mouse Moved,1312.0,119.0,User8,,
1490198726107,Mouse Moved,1307.0,121.0,User8,,
