timestamp,event,x,y,user,screen_width,screen_height
1490114879562,Mouse Moved,375.0,560.0,User8,1134.0,629.0
1490114879562,Mouse Moved,355.0,471.0,User8,,
1490114879562,Mouse Moved,332.0,377.0,User8,,
1490114879562,Mouse Moved,315.0,284.0,User8,,
1490114879625,Mouse Moved,303.0,191.0,User8,,
1490114879625,Mouse Moved,296.0,27.0,User8,,
1490114879641,Mouse Moved,296.0,16.0,User8,,
1490114879641,Mouse Moved,296.0,13.0,User8,,
1490114879641,Mouse Moved,296.0,12.0,User8,,
1490114879844,Mouse Moved,295.0,12.0,User8,,
1490114879937,Mouse Moved,294.0,12.0,User8,,
1490114879937,Mouse Moved,294.0,13.0,User8,,
1490114879937,Mouse Moved,293.0,15.0,User8,,
1490114879953,Mouse Moved,291.0,18.0,User8,,
1490114879969,Mouse Moved,287.0,23.0,User8,,
1490114879969,Mouse Moved,284.0,31.0,User8,,
1490114879969,Mouse Moved,280.0,38.0,User8,,
1490114880000,Mouse Moved,277.0,46.0,User8,,
1490114880000,Mouse Moved,273.0,52.0,User8,,
1490114880000,Mouse Moved,270.0,57.0,User8,,
1490114880016,Mouse Moved,268.0,64.0,User8,,
1490114880016,Mouse Moved,266.0,70.0,User8,,
1490114880016,Mouse Moved,263.0,75.0,User8,,
1490114880030,Mouse Moved,262.0,78.0,User8,,
1490114880046,Mouse Moved,260.0,80.0,User8,,
1490114880046,Mouse Moved,260.0,82.0,User8,,
1490114880062,Mouse Moved,260.0,83.0,User8,,
1490114880078,Mouse Moved,259.0,85.0,User8,,
1490114880094,Mouse Moved,258.0,87.0,User8,,
1490114880094,Mouse Moved,257.0,90.0,User8,,
1490114880108,Mouse Moved,256.0,94.0,User8,,
1490114880125,Mouse Moved,255.0,97.0,User8,,
1490114880125,Mouse Moved,255.0,99.0,User8,,
1490114880141,Mouse Moved,254.0,101.0,User8,,
1490114880155,Mouse Moved,254.0,102.0,User8,,
1490114880171,Mouse Moved,254.0,103.0,User8,,
1490114880203,Mouse Moved,253.0,104.0,User8,,
1490114880203,Mouse Moved,252.0,105.0,User8,,
1490114880219,Mouse Moved,252.0,107.0,User8,,
1490114880233,Mouse Moved,250.0,110.0,User8,,
1490114880233,Mouse Moved,250.0,111.0,User8,,
1490114880265,Mouse Moved,248.0,112.0,User8,,
1490114880265,Mouse Moved,247.0,114.0,User8,,
1490114880280,Mouse Moved,246.0,114.0,User8,,
1490114880280,Mouse Moved,245.0,116.0,User8,,
1490114880312,Mouse Moved,244.0,118.0,User8,,
1490114880312,Mouse Moved,243.0,120.0,User8,,
1490114880328,Mouse Moved,240.0,123.0,User8,,
1490114880328,Mouse Moved,239.0,126.0,User8,,
1490114880342,Mouse Moved,237.0,129.0,User8,,
1490114880342,Mouse Moved,236.0,131.0,User8,,
1490114880358,Mouse Moved,235.0,133.0,User8,,
1490114880375,Mouse Moved,234.0,134.0,User8,,
1490114880375,Mouse Moved,234.0,136.0,User8,,
1490114880390,Mouse Moved,233.0,136.0,User8,,
1490114880405,Mouse Moved,233.0,138.0,User8,,
1490114880405,Mouse Moved,232.0,138.0,User8,,
1490114880437,Mouse Moved,232.0,139.0,User8,,
1490114880437,Mouse Moved,232.0,140.0,User8,,
1490114880437,Mouse Moved,231.0,142.0,User8,,
1490114880467,Mouse Moved,230.0,144.0,User8,,
1490114880467,Mouse Moved,230.0,146.0,User8,,
1490114880483,Mouse Moved,229.0,147.0,User8,,
1490114880515,Mouse Moved,229.0,148.0,User8,,
1490114880546,Mouse Moved,229.0,149.0,User8,,
1490114880576,Mouse Moved,229.0,150.0,User8,,
1490114880671,Mouse Moved,228.0,150.0,User8,,
1490114880717,Mouse Moved,228.0,151.0,User8,,
1490114880717,Mouse Moved,227.0,152.0,User8,,
1490114880749,Mouse Moved,227.0,153.0,User8,,
1490114880749,Mouse Moved,226.0,154.0,User8,,
1490114880765,Mouse Moved,226.0,156.0,User8,,
1490114880765,Mouse Moved,226.0,157.0,User8,,
1490114880779,Mouse Moved,226.0,158.0,User8,,
1490114880796,Mouse Moved,225.0,159.0,User8,,
1490114880826,Mouse Moved,224.0,160.0,User8,,
1490114880874,Mouse Moved,224.0,161.0,User8,,
1490114881045,Mouse Moved,224.0,161.0,User8,,
1490114881045,Mouse Button.left Pressed,224.0,161.0,User8,,
1490114881122,Mouse Moved,224.0,161.0,User8,,
1490114881122,Mouse Button.left Released,224.0,161.0,User8,,
1490114881654,Mouse Moved,224.0,162.0,User8,,
1490114881668,Mouse Moved,224.0,164.0,User8,,
1490114881700,Mouse Moved,223.0,168.0,User8,,
1490114881700,Mouse Moved,221.0,177.0,User8,,
