client timestamp,button,state,x,y
647664970.0,NoButton,Move,674.0,300.0
647664972.0,NoButton,Move,674.0,300.0
647664974.0,NoButton,Move,673.0,300.0
647664976.0,NoButton,Move,671.0,300.0
647664979.0,NoButton,Move,671.0,300.0
647664980.0,NoButton,Move,670.0,300.0
647664982.0,NoButton,Move,670.0,300.0
647664984.0,NoButton,Move,669.0,300.0
647664986.0,NoButton,Move,668.0,301.0
647664988.0,NoButton,Move,667.0,301.0
647664990.0,NoButton,Move,667.0,301.0
647664992.0,NoButton,Move,666.0,301.0
647664994.0,NoButton,Move,665.0,301.0
647664998.0,NoButton,Move,665.0,301.0
647665000.0,NoButton,Move,664.0,301.0
647665002.0,NoButton,Move,664.0,301.0
647665004.0,NoButton,Move,663.0,301.0
647665006.0,NoButton,Move,663.0,301.0
647665010.0,NoButton,Move,662.0,301.0
647665013.0,NoButton,Move,661.0,301.0
647665014.0,NoButton,Move,661.0,301.0
647665018.0,NoButton,Move,660.0,301.0
647665020.0,NoButton,Move,660.0,301.0
647665024.0,NoButton,Move,659.0,301.0
647665026.0,Right,Pressed,659.0,301.0
647665032.0,NoButton,Drag,658.0,301.0
647665036.0,NoButton,Drag,658.0,301.0
647665040.0,NoButton,Drag,657.0,301.0
647665044.0,NoButton,Drag,656.0,302.0
647665048.0,NoButton,Drag,656.0,302.0
647665056.0,NoButton,Drag,655.0,302.0
647665060.0,NoButton,Drag,655.0,302.0
647665072.0,NoButton,Drag,654.0,302.0
647665074.0,NoButton,Drag,654.0,302.0
647665080.0,NoButton,Drag,653.0,302.0
647665082.0,NoButton,Drag,652.0,302.0
647665084.0,NoButton,Drag,652.0,302.0
647665090.0,NoButton,Drag,651.0,302.0
647665091.0,Right,Released,651.0,302.0
647665092.0,NoButton,Move,651.0,303.0
647665094.0,NoButton,Move,650.0,303.0
647665096.0,NoButton,Move,649.0,303.0
647665100.0,NoButton,Move,648.0,303.0
647665104.0,NoButton,Move,647.0,303.0
647665110.0,NoButton,Move,646.0,303.0
647665114.0,NoButton,Move,645.0,304.0
647665116.0,NoButton,Move,645.0,304.0
647665118.0,NoButton,Move,644.0,304.0
647665122.0,NoButton,Move,644.0,304.0
647665124.0,NoButton,Move,643.0,304.0
647665128.0,NoButton,Move,642.0,304.0
647665132.0,NoButton,Move,642.0,304.0
647665134.0,NoButton,Move,641.0,304.0
647665136.0,NoButton,Move,641.0,304.0
647665138.0,NoButton,Move,640.0,304.0
647665144.0,NoButton,Move,640.0,304.0
647665148.0,NoButton,Move,639.0,304.0
647665150.0,NoButton,Move,638.0,304.0
647665152.0,NoButton,Move,638.0,304.0
647665154.0,NoButton,Move,637.0,304.0
647665156.0,NoButton,Move,637.0,304.0
647665158.0,NoButton,Move,636.0,304.0
647665160.0,NoButton,Move,635.0,304.0
647665163.0,NoButton,Move,634.0,304.0
647665164.0,NoButton,Move,634.0,304.0
647665166.0,NoButton,Move,633.0,304.0
647665168.0,NoButton,Move,633.0,304.0
647665170.0,NoButton,Move,632.0,304.0
647665172.0,NoButton,Move,632.0,304.0
647665174.0,NoButton,Move,630.0,304.0
647665178.0,NoButton,Move,629.0,304.0
647665178.0,Right,Pressed,629.0,304.0
647665182.0,NoButton,Drag,628.0,304.0
647665184.0,NoButton,Drag,627.0,304.0
647665186.0,NoButton,Drag,625.0,304.0
647665190.0,NoButton,Drag,624.0,305.0
647665192.0,NoButton,Drag,623.0,305.0
647665194.0,NoButton,Drag,623.0,305.0
647665197.0,NoButton,Drag,622.0,305.0
647665198.0,NoButton,Drag,622.0,305.0
647665200.0,NoButton,Drag,621.0,305.0
647665201.0,NoButton,Drag,620.0,305.0
647665204.0,NoButton,Drag,619.0,305.0
647665205.0,NoButton,Drag,618.0,305.0
647665207.0,NoButton,Drag,617.0,305.0
647665209.0,NoButton,Drag,616.0,305.0
647665213.0,NoButton,Drag,616.0,306.0
647665215.0,NoButton,Drag,614.0,306.0
647665216.0,NoButton,Drag,614.0,306.0
647665219.0,NoButton,Drag,613.0,306.0
647665221.0,NoButton,Drag,613.0,306.0
647665222.0,NoButton,Drag,611.0,307.0
647665224.0,NoButton,Drag,611.0,307.0
647665226.0,NoButton,Drag,610.0,307.0
647665228.0,NoButton,Drag,610.0,307.0
647665231.0,NoButton,Drag,609.0,307.0
647665232.0,NoButton,Drag,609.0,307.0
647665234.0,NoButton,Drag,608.0,307.0
647665236.0,NoButton,Drag,607.0,307.0
647665239.0,NoButton,Drag,606.0,307.0
647665240.0,NoButton,Drag,606.0,307.0
647665242.0,NoButton,Drag,604.0,307.0
647665247.0,NoButton,Drag,604.0,307.0
647665248.0,NoButton,Drag,603.0,307.0
647665250.0,NoButton,Drag,603.0,307.0
647665252.0,NoButton,Drag,602.0,307.0
647665255.0,NoButton,Drag,601.0,307.0
647665257.0,NoButton,Drag,600.0,307.0
647665258.0,NoButton,Drag,599.0,307.0
647665264.0,NoButton,Drag,598.0,307.0
647665265.0,NoButton,Drag,597.0,307.0
647665266.0,NoButton,Drag,597.0,307.0
647665268.0,NoButton,Drag,596.0,307.0
647665270.0,NoButton,Drag,595.0,307.0
647665272.0,NoButton,Drag,594.0,307.0
647665274.0,NoButton,Drag,593.0,307.0
647665277.0,NoButton,Drag,592.0,307.0
647665278.0,NoButton,Drag,591.0,307.0
647665281.0,NoButton,Drag,590.0,307.0
647665282.0,NoButton,Drag,590.0,307.0
647665284.0,NoButton,Drag,589.0,307.0
647665286.0,NoButton,Drag,588.0,307.0
647665288.0,NoButton,Drag,587.0,307.0
647665290.0,NoButton,Drag,587.0,307.0
647665292.0,NoButton,Drag,586.0,307.0
647665294.0,NoButton,Drag,586.0,307.0
647665298.0,NoButton,Drag,584.0,307.0
647665299.0,NoButton,Drag,584.0,307.0
647665299.0,Right,Released,584.0,307.0
647665301.0,NoButton,Move,583.0,307.0
647665302.0,NoButton,Move,581.0,307.0
647665304.0,NoButton,Move,581.0,307.0
647665306.0,NoButton,Move,580.0,307.0
647665308.0,NoButton,Move,579.0,307.0
647665310.0,NoButton,Move,578.0,307.0
647665312.0,NoButton,Move,578.0,307.0
647665314.0,NoButton,Move,577.0,307.0
647665316.0,NoButton,Move,576.0,307.0
647665318.0,NoButton,Move,576.0,307.0
647665320.0,NoButton,Move,574.0,307.0
647665322.0,NoButton,Move,574.0,307.0
647665324.0,NoButton,Move,573.0,307.0
647665326.0,NoButton,Move,573.0,307.0
647665328.0,NoButton,Move,572.0,307.0
647665331.0,NoButton,Move,571.0,307.0
647665334.0,NoButton,Move,570.0,307.0
647665336.0,NoButton,Move,569.0,307.0
647665338.0,NoButton,Move,568.0,307.0
647665342.0,NoButton,Move,568.0,307.0
647665347.0,NoButton,Move,567.0,307.0
647665348.0,NoButton,Move,567.0,307.0
647665350.0,NoButton,Move,566.0,307.0
647665352.0,NoButton,Move,566.0,307.0
647665354.0,NoButton,Move,565.0,307.0
647665356.0,NoButton,Move,564.0,307.0
647665358.0,NoButton,Move,564.0,307.0
647665360.0,NoButton,Move,563.0,307.0
647665362.0,NoButton,Move,563.0,306.0
647665364.0,NoButton,Move,562.0,306.0
647665366.0,NoButton,Move,562.0,306.0
647665368.0,NoButton,Move,561.0,306.0
647665370.0,NoButton,Move,560.0,306.0
647665372.0,NoButton,Move,560.0,306.0
647665374.0,NoButton,Move,559.0,306.0
647665376.0,NoButton,Move,559.0,306.0
647665378.0,NoButton,Move,558.0,306.0
647665382.0,NoButton,Move,557.0,306.0
647665384.0,NoButton,Move,556.0,306.0
647665386.0,NoButton,Move,556.0,306.0
647665388.0,NoButton,Move,555.0,306.0
647665390.0,NoButton,Move,554.0,306.0
647665392.0,NoButton,Move,553.0,306.0
647665394.0,NoButton,Move,553.0,306.0
647665397.0,NoButton,Move,552.0,306.0
647665398.0,NoButton,Move,551.0,305.0
647665400.0,NoButton,Move,551.0,305.0
647665402.0,NoButton,Move,550.0,305.0
647665404.0,NoButton,Move,549.0,305.0
647665406.0,NoButton,Move,549.0,305.0
647665408.0,NoButton,Move,548.0,305.0
647665410.0,NoButton,Move,547.0,305.0
647665412.0,NoButton,Move,546.0,305.0
647665414.0,NoButton,Move,545.0,304.0
647665416.0,NoButton,Move,544.0,304.0
647665418.0,NoButton,Move,543.0,303.0
647665420.0,NoButton,Move,543.0,303.0
647665422.0,NoButton,Move,542.0,303.0
647665424.0,NoButton,Move,541.0,303.0
647665426.0,NoButton,Move,541.0,303.0
647665428.0,NoButton,Move,539.0,303.0
647665430.0,NoButton,Move,539.0,303.0
647665432.0,NoButton,Move,538.0,303.0
647665434.0,NoButton,Move,538.0,303.0
647665436.0,NoButton,Move,537.0,303.0
647665438.0,NoButton,Move,536.0,302.0
647665440.0,NoButton,Move,536.0,302.0
647665442.0,NoButton,Move,535.0,302.0
647665444.0,NoButton,Move,535.0,302.0
647665447.0,NoButton,Move,534.0,302.0
647665448.0,NoButton,Move,533.0,302.0
647665450.0,NoButton,Move,532.0,301.0
647665452.0,NoButton,Move,532.0,301.0
647665454.0,NoButton,Move,531.0,301.0
647665456.0,NoButton,Move,531.0,301.0
647665460.0,NoButton,Move,530.0,301.0
647665462.0,NoButton,Move,530.0,301.0
647665466.0,NoButton,Move,529.0,301.0
647665468.0,NoButton,Move,528.0,301.0
647665478.0,NoButton,Move,528.0,300.0
647665494.0,NoButton,Move,527.0,300.0
647665510.0,NoButton,Move,527.0,299.0
647665531.0,NoButton,Move,527.0,299.0
647665532.0,NoButton,Move,527.0,298.0
647665538.0,NoButton,Move,526.0,298.0
647665542.0,NoButton,Move,526.0,298.0
647665544.0,NoButton,Move,526.0,298.0
647665546.0,NoButton,Move,526.0,297.0
647665550.0,NoButton,Move,527.0,297.0
647665552.0,NoButton,Move,527.0,296.0
647665554.0,NoButton,Move,528.0,295.0
647665556.0,NoButton,Move,529.0,295.0
647665558.0,NoButton,Move,529.0,294.0
647665560.0,NoButton,Move,530.0,293.0
647665562.0,NoButton,Move,530.0,293.0
647665565.0,NoButton,Move,531.0,291.0
647665565.0,NoButton,Move,532.0,290.0
647665568.0,NoButton,Move,534.0,288.0
647665570.0,NoButton,Move,535.0,286.0
647665572.0,NoButton,Move,536.0,284.0
647665574.0,NoButton,Move,538.0,282.0
647665576.0,NoButton,Move,540.0,279.0
647665577.0,NoButton,Move,542.0,278.0
647665581.0,NoButton,Move,544.0,276.0
647665582.0,NoButton,Move,546.0,273.0
647665583.0,NoButton,Move,548.0,270.0
647665586.0,NoButton,Move,551.0,267.0
647665588.0,NoButton,Move,553.0,264.0
647665590.0,NoButton,Move,557.0,261.0
647665591.0,NoButton,Move,559.0,257.0
647665594.0,NoButton,Move,563.0,254.0
647665595.0,NoButton,Move,565.0,251.0
647665598.0,NoButton,Move,569.0,249.0
647665599.0,NoButton,Move,572.0,245.0
647665602.0,NoButton,Move,576.0,241.0
647665603.0,NoButton,Move,580.0,238.0
647665606.0,NoButton,Move,583.0,234.0
647665608.0,NoButton,Move,587.0,231.0
647665610.0,NoButton,Move,591.0,227.0
647665612.0,NoButton,Move,595.0,223.0
647665615.0,NoButton,Move,599.0,221.0
647665616.0,NoButton,Move,604.0,217.0
647665618.0,NoButton,Move,607.0,213.0
647665620.0,NoButton,Move,611.0,210.0
647665622.0,NoButton,Move,616.0,207.0
647665624.0,NoButton,Move,620.0,203.0
647665626.0,NoButton,Move,624.0,199.0
647665628.0,NoButton,Move,627.0,197.0
647665630.0,NoButton,Move,630.0,194.0
647665632.0,NoButton,Move,633.0,192.0
647665634.0,NoButton,Move,637.0,190.0
647665636.0,NoButton,Move,639.0,188.0
647665638.0,NoButton,Move,641.0,186.0
647665640.0,NoButton,Move,643.0,184.0
647665642.0,NoButton,Move,647.0,182.0
647665644.0,NoButton,Move,649.0,181.0
647665646.0,NoButton,Move,651.0,179.0
647665648.0,NoButton,Move,653.0,178.0
647665650.0,NoButton,Move,655.0,176.0
647665652.0,NoButton,Move,656.0,175.0
647665654.0,NoButton,Move,658.0,173.0
647665656.0,NoButton,Move,660.0,173.0
647665658.0,NoButton,Move,661.0,172.0
647665660.0,NoButton,Move,663.0,171.0
647665662.0,NoButton,Move,663.0,170.0
647665665.0,NoButton,Move,664.0,169.0
647665666.0,NoButton,Move,664.0,168.0
647665668.0,NoButton,Move,665.0,168.0
647665670.0,Right,Pressed,665.0,168.0
647665672.0,NoButton,Drag,666.0,167.0
647665674.0,NoButton,Drag,666.0,167.0
647665676.0,NoButton,Drag,667.0,166.0
647665680.0,NoButton,Drag,667.0,165.0
647665682.0,NoButton,Drag,667.0,165.0
647665684.0,NoButton,Drag,667.0,165.0
647665686.0,NoButton,Drag,667.0,164.0
647665690.0,NoButton,Drag,668.0,164.0
647665694.0,NoButton,Drag,668.0,164.0
647665732.0,Right,Released,668.0,164.0
647665844.0,NoButton,Move,668.0,163.0
647665854.0,NoButton,Move,668.0,163.0
647665856.0,Right,Pressed,668.0,163.0
647665872.0,NoButton,Drag,668.0,162.0
647665914.0,NoButton,Drag,668.0,162.0
647665924.0,Right,Released,668.0,162.0
647665928.0,NoButton,Move,668.0,161.0
647665936.0,NoButton,Move,668.0,161.0
647665940.0,NoButton,Move,669.0,161.0
647665944.0,NoButton,Move,669.0,160.0
647665950.0,NoButton,Move,670.0,160.0
647665952.0,NoButton,Move,670.0,160.0
647665958.0,NoButton,Move,670.0,159.0
647665962.0,NoButton,Move,670.0,159.0
647665966.0,NoButton,Move,670.0,158.0
647665970.0,NoButton,Move,670.0,157.0
647665972.0,NoButton,Move,671.0,157.0
647665974.0,NoButton,Move,671.0,157.0
647665978.0,NoButton,Move,671.0,156.0
647665980.0,NoButton,Move,671.0,156.0
647665983.0,NoButton,Move,672.0,156.0
647665988.0,NoButton,Move,672.0,155.0
647665992.0,NoButton,Move,673.0,155.0
647665994.0,NoButton,Move,673.0,154.0
647665999.0,NoButton,Move,674.0,154.0
647666002.0,NoButton,Move,674.0,153.0
647666008.0,NoButton,Move,675.0,153.0
647666014.0,NoButton,Move,675.0,152.0
647666016.0,NoButton,Move,675.0,152.0
647666018.0,NoButton,Move,675.0,151.0
647666025.0,NoButton,Move,675.0,151.0
647666027.0,NoButton,Move,676.0,151.0
647666029.0,NoButton,Move,676.0,150.0
647666034.0,NoButton,Move,676.0,149.0
647666035.0,NoButton,Move,676.0,149.0
647666038.0,NoButton,Move,676.0,149.0
647666040.0,NoButton,Move,676.0,148.0
647666042.0,NoButton,Move,677.0,148.0
647666047.0,NoButton,Move,677.0,148.0
647666051.0,NoButton,Move,678.0,148.0
647666055.0,NoButton,Move,678.0,147.0
647666058.0,NoButton,Move,678.0,147.0
647666062.0,NoButton,Move,678.0,147.0
647666063.0,Right,Pressed,678.0,147.0
647666064.0,NoButton,Drag,678.0,146.0
647666074.0,NoButton,Drag,678.0,145.0
647666076.0,NoButton,Drag,679.0,145.0
647666084.0,NoButton,Drag,679.0,145.0
647666090.0,NoButton,Drag,679.0,144.0
647666098.0,NoButton,Drag,679.0,144.0
647666101.0,NoButton,Drag,679.0,144.0
647666102.0,NoButton,Drag,679.0,143.0
647666118.0,NoButton,Drag,679.0,143.0
647666158.0,NoButton,Drag,679.0,142.0
647666189.0,Right,Released,679.0,142.0
647666284.0,NoButton,Move,679.0,142.0
647666292.0,NoButton,Move,679.0,142.0
647666294.0,NoButton,Move,679.0,142.0
647666298.0,NoButton,Move,678.0,142.0
647666301.0,NoButton,Move,677.0,142.0
647666304.0,NoButton,Move,677.0,142.0
647666306.0,NoButton,Move,676.0,142.0
647666308.0,NoButton,Move,676.0,142.0
647666310.0,NoButton,Move,675.0,142.0
647666312.0,NoButton,Move,674.0,143.0
647666314.0,NoButton,Move,673.0,143.0
647666317.0,NoButton,Move,673.0,143.0
647666318.0,NoButton,Move,672.0,143.0
647666320.0,NoButton,Move,671.0,143.0
647666322.0,NoButton,Move,670.0,144.0
647666324.0,NoButton,Move,670.0,144.0
647666326.0,NoButton,Move,669.0,145.0
647666330.0,NoButton,Move,667.0,145.0
647666332.0,NoButton,Move,666.0,145.0
647666334.0,NoButton,Move,665.0,146.0
647666336.0,NoButton,Move,664.0,146.0
647666338.0,NoButton,Move,664.0,146.0
647666340.0,NoButton,Move,662.0,146.0
647666342.0,NoButton,Move,661.0,147.0
647666344.0,NoButton,Move,660.0,147.0
647666346.0,NoButton,Move,658.0,148.0
647666348.0,NoButton,Move,657.0,148.0
647666352.0,NoButton,Move,656.0,149.0
647666352.0,Right,Pressed,656.0,149.0
647666354.0,NoButton,Drag,654.0,150.0
647666356.0,NoButton,Drag,653.0,150.0
647666358.0,NoButton,Drag,652.0,151.0
647666360.0,NoButton,Drag,650.0,151.0
647666362.0,NoButton,Drag,648.0,151.0
647666364.0,NoButton,Drag,646.0,152.0
647666367.0,NoButton,Drag,645.0,152.0
647666368.0,NoButton,Drag,643.0,153.0
647666370.0,NoButton,Drag,641.0,153.0
647666372.0,NoButton,Drag,640.0,153.0
647666374.0,NoButton,Drag,638.0,154.0
647666376.0,NoButton,Drag,636.0,154.0
647666378.0,NoButton,Drag,635.0,155.0
647666380.0,NoButton,Drag,634.0,155.0
647666382.0,NoButton,Drag,632.0,155.0
647666384.0,NoButton,Drag,631.0,156.0
647666386.0,NoButton,Drag,629.0,156.0
647666388.0,NoButton,Drag,627.0,157.0
647666390.0,NoButton,Drag,626.0,157.0
647666392.0,NoButton,Drag,625.0,158.0
647666394.0,NoButton,Drag,623.0,158.0
647666396.0,NoButton,Drag,622.0,159.0
647666398.0,NoButton,Drag,621.0,159.0
647666400.0,NoButton,Drag,619.0,160.0
647666402.0,NoButton,Drag,618.0,160.0
647666404.0,NoButton,Drag,617.0,160.0
647666406.0,NoButton,Drag,615.0,161.0
647666408.0,NoButton,Drag,614.0,162.0
647666410.0,NoButton,Drag,613.0,162.0
647666412.0,NoButton,Drag,611.0,163.0
647666414.0,NoButton,Drag,610.0,164.0
647666416.0,NoButton,Drag,609.0,164.0
647666418.0,NoButton,Drag,607.0,164.0
647666420.0,NoButton,Drag,606.0,164.0
647666422.0,NoButton,Drag,605.0,165.0
647666424.0,NoButton,Drag,603.0,166.0
647666426.0,NoButton,Drag,602.0,166.0
647666428.0,NoButton,Drag,601.0,167.0
647666430.0,NoButton,Drag,599.0,168.0
647666432.0,NoButton,Drag,599.0,168.0
647666434.0,NoButton,Drag,598.0,168.0
647666436.0,NoButton,Drag,597.0,168.0
647666438.0,NoButton,Drag,595.0,169.0
647666440.0,NoButton,Drag,594.0,170.0
647666440.0,Right,Released,594.0,170.0
647666442.0,NoButton,Move,593.0,171.0
647666444.0,NoButton,Move,592.0,171.0
647666446.0,NoButton,Move,591.0,172.0
647666448.0,NoButton,Move,589.0,173.0
647666451.0,NoButton,Move,588.0,174.0
647666452.0,NoButton,Move,587.0,174.0
647666454.0,NoButton,Move,586.0,175.0
647666456.0,NoButton,Move,585.0,177.0
647666458.0,NoButton,Move,584.0,177.0
647666460.0,NoButton,Move,584.0,178.0
647666462.0,NoButton,Move,582.0,178.0
647666464.0,NoButton,Move,581.0,179.0
647666466.0,NoButton,Move,580.0,180.0
647666468.0,NoButton,Move,579.0,180.0
647666470.0,NoButton,Move,578.0,181.0
647666472.0,NoButton,Move,578.0,182.0
647666474.0,NoButton,Move,576.0,183.0
647666476.0,NoButton,Move,576.0,183.0
647666478.0,NoButton,Move,575.0,185.0
