timestamp,event,x,y,user,screen_width,screen_height
1490096064010,Mouse Moved,410.0,603.0,User4,1366.0,680.0
1490096064010,Mouse Moved,382.0,603.0,User4,,
1490096064026,Mouse Moved,357.0,603.0,User4,,
1490096064026,Mouse Moved,340.0,603.0,User4,,
1490096064042,Mouse Moved,329.0,603.0,User4,,
1490096064058,Mouse Moved,318.0,603.0,User4,,
1490096064073,Mouse Moved,307.0,603.0,User4,,
1490096064088,Mouse Moved,295.0,603.0,User4,,
1490096064121,Mouse Moved,289.0,603.0,User4,,
1490096064135,Mouse Moved,286.0,603.0,User4,,
1490096064135,Mouse Moved,283.0,603.0,User4,,
1490096064151,Mouse Moved,280.0,603.0,User4,,
1490096064167,Mouse Moved,278.0,603.0,User4,,
1490096064183,Mouse Moved,275.0,603.0,User4,,
1490096064183,Mouse Moved,273.0,602.0,User4,,
1490096064198,Mouse Moved,271.0,602.0,User4,,
1490096064213,Mouse Moved,270.0,602.0,User4,,
1490096064230,Mouse Moved,269.0,602.0,User4,,
1490096064244,Mouse Moved,265.0,601.0,User4,,
1490096064260,Mouse Moved,263.0,601.0,User4,,
1490096064276,Mouse Moved,259.0,601.0,User4,,
1490096064292,Mouse Moved,256.0,601.0,User4,,
1490096064292,Mouse Moved,252.0,601.0,User4,,
1490096064308,Mouse Moved,246.0,602.0,User4,,
1490096064322,Mouse Moved,239.0,603.0,User4,,
1490096064338,Mouse Moved,232.0,604.0,User4,,
1490096064355,Mouse Moved,225.0,604.0,User4,,
1490096064369,Mouse Moved,219.0,604.0,User4,,
1490096064385,Mouse Moved,217.0,604.0,User4,,
1490096064385,Mouse Moved,215.0,604.0,User4,,
1490096064401,Mouse Moved,213.0,604.0,User4,,
1490096064401,Mouse Moved,212.0,604.0,User4,,
1490096064447,Mouse Moved,210.0,604.0,User4,,
1490096064556,Mouse Moved,209.0,604.0,User4,,
1490096064697,Mouse Moved,209.0,604.0,User4,,
1490096064915,Mouse Moved,209.0,604.0,User4,,
1490096064931,Mouse Button.left Released,209.0,604.0,User4,,
1490096065477,Mouse Moved,208.0,603.0,User4,,
1490096065477,Mouse Moved,192.0,561.0,User4,,
1490096065477,Mouse Moved,172.0,511.0,User4,,
1490096065477,Mouse Moved,154.0,465.0,User4,,
1490096065477,Mouse Moved,145.0,445.0,User4,,
1490096065493,Mouse Moved,140.0,425.0,User4,,
1490096065509,Mouse Moved,136.0,415.0,User4,,
1490096065525,Mouse Moved,136.0,412.0,User4,,
1490096065539,Mouse Moved,135.0,411.0,User4,,
1490096065555,Mouse Moved,134.0,410.0,User4,,
1490096065571,Mouse Moved,134.0,409.0,User4,,
1490096065868,Mouse Moved,133.0,409.0,User4,,
1490096065882,Mouse Moved,131.0,408.0,User4,,
1490096065898,Mouse Moved,121.0,404.0,User4,,
1490096065914,Mouse Moved,96.0,392.0,User4,,
1490096065930,Mouse Moved,72.0,380.0,User4,,
1490096065930,Mouse Moved,47.0,363.0,User4,,
1490096065946,Mouse Moved,30.0,352.0,User4,,
1490096065960,Mouse Moved,21.0,345.0,User4,,
1490096065976,Mouse Moved,15.0,342.0,User4,,
1490096065976,Mouse Moved,13.0,340.0,User4,,
1490096065993,Mouse Moved,12.0,340.0,User4,,
1490096066039,Mouse Moved,11.0,340.0,User4,,
1490096066319,Mouse Moved,11.0,340.0,User4,,
1490096066553,Mouse Moved,11.0,340.0,User4,,
1490096066601,Mouse Moved,11.0,340.0,User4,,
1490096066865,Mouse Moved,11.0,340.0,User4,,
1490096067631,Mouse Moved,12.0,339.0,User4,,
1490096067631,Mouse Moved,19.0,332.0,User4,,
1490096067645,Mouse Moved,45.0,314.0,User4,,
1490096067661,Mouse Moved,87.0,281.0,User4,,
1490096067677,Mouse Moved,151.0,238.0,User4,,
1490096067693,Mouse Moved,228.0,185.0,User4,,
1490096067709,Mouse Moved,300.0,133.0,User4,,
1490096067723,Mouse Moved,377.0,90.0,User4,,
1490096067723,Mouse Moved,455.0,55.0,User4,,
1490096067740,Mouse Moved,534.0,19.0,User4,,
1490096068161,Mouse Moved,852.0,22.0,User4,,
1490096068161,Mouse Moved,835.0,35.0,User4,,
1490096068161,Mouse Moved,816.0,47.0,User4,,
1490096068161,Mouse Moved,806.0,54.0,User4,,
1490096068161,Mouse Moved,797.0,58.0,User4,,
1490096068161,Mouse Moved,791.0,61.0,User4,,
1490096068161,Mouse Moved,785.0,62.0,User4,,
1490096068177,Mouse Moved,783.0,63.0,User4,,
1490096068207,Mouse Moved,782.0,63.0,User4,,
1490096068223,Mouse Moved,781.0,62.0,User4,,
1490096068239,Mouse Moved,781.0,60.0,User4,,
1490096068255,Mouse Moved,781.0,57.0,User4,,
1490096068269,Mouse Moved,781.0,53.0,User4,,
1490096068286,Mouse Moved,780.0,46.0,User4,,
1490096068301,Mouse Moved,779.0,43.0,User4,,
1490096068301,Mouse Moved,779.0,40.0,User4,,
1490096068332,Mouse Moved,777.0,37.0,User4,,
1490096068332,Mouse Moved,776.0,35.0,User4,,
