timestamp,event,x,y,user,screen_width,screen_height
1490173227874,Mouse Moved,357.0,275.0,User4,800.0,574.0
1490173228029,Mouse Moved,359.0,274.0,User4,,
1490173228045,Mouse Moved,366.0,269.0,User4,,
1490173228045,Mouse Moved,384.0,257.0,User4,,
1490173228061,Mouse Moved,411.0,240.0,User4,,
1490173228076,Mouse Moved,438.0,228.0,User4,,
1490173228092,Mouse Moved,458.0,221.0,User4,,
1490173228092,Mouse Moved,478.0,212.0,User4,,
1490173228122,Mouse Moved,505.0,201.0,User4,,
1490173228122,Mouse Moved,527.0,193.0,User4,,
1490173228138,Mouse Moved,540.0,190.0,User4,,
1490173228154,Mouse Moved,554.0,186.0,User4,,
1490173228170,Mouse Moved,566.0,184.0,User4,,
1490173228186,Mouse Moved,572.0,181.0,User4,,
1490173228186,Mouse Moved,579.0,179.0,User4,,
1490173228217,Mouse Moved,585.0,178.0,User4,,
1490173228217,Mouse Moved,587.0,177.0,User4,,
1490173228233,Mouse Moved,588.0,177.0,User4,,
1490173228295,Mouse Moved,589.0,177.0,User4,,
1490173228311,Mouse Moved,589.0,176.0,User4,,
1490173228325,Mouse Moved,590.0,176.0,User4,,
1490173228871,Mouse Moved,592.0,175.0,User4,,
1490173228888,Mouse Moved,599.0,170.0,User4,,
1490173228903,Mouse Moved,612.0,162.0,User4,,
1490173228918,Mouse Moved,624.0,152.0,User4,,
1490173228934,Mouse Moved,643.0,137.0,User4,,
1490173228950,Mouse Moved,652.0,131.0,User4,,
1490173228966,Mouse Moved,658.0,126.0,User4,,
1490173228980,Mouse Moved,663.0,121.0,User4,,
1490173228996,Mouse Moved,670.0,117.0,User4,,
1490173229013,Mouse Moved,673.0,115.0,User4,,
1490173229028,Mouse Moved,675.0,113.0,User4,,
1490173229028,Mouse Moved,679.0,111.0,User4,,
1490173229059,Mouse Moved,681.0,110.0,User4,,
1490173229091,Mouse Moved,682.0,110.0,User4,,
1490173229121,Mouse Moved,682.0,109.0,User4,,
1490173229153,Mouse Moved,683.0,109.0,User4,,
1490173229184,Mouse Moved,683.0,108.0,User4,,
1490173230713,Mouse Moved,683.0,107.0,User4,,
1490173230713,Mouse Moved,684.0,106.0,User4,,
1490173230743,Mouse Moved,694.0,92.0,User4,,
1490173230743,Mouse Moved,701.0,79.0,User4,,
1490173230759,Mouse Moved,712.0,58.0,User4,,
1490173230775,Mouse Moved,722.0,37.0,User4,,
1490173230790,Mouse Moved,735.0,19.0,User4,,
1490173230838,Mouse Moved,736.0,14.0,User4,,
1490173230838,Mouse Moved,738.0,13.0,User4,,
1490173230838,Mouse Moved,738.0,12.0,User4,,
1490173230884,Mouse Moved,738.0,11.0,User4,,
1490173231009,Mouse Moved,738.0,10.0,User4,,
1490173231009,Mouse Moved,738.0,9.0,User4,,
