X,Y,EventCode,EventName,Timestamp,ProcessID
1020,11,512,Move,55368,0
1020,11,512,Move,55369,0
1020,11,512,Move,55622,0
1020,11,512,Move,55622,0
1020,11,512,Move,55689,0
1020,11,512,Move,55693,0
1020,11,512,Move,55696,0
1020,11,512,Move,55697,0
1020,11,512,Move,55704,0
1020,11,512,Move,55706,0
1020,11,512,Move,55711,0
1020,11,512,Move,55939,0
1020,11,512,Move,55968,0
1020,11,512,Move,55969,0
1020,11,512,Move,55970,0
1020,11,512,Move,55970,0
1020,11,512,Move,55971,0
1020,11,512,Move,55971,0
1020,11,512,Move,55972,0
1020,11,512,Move,55972,0
1020,11,512,Move,55972,0
1020,11,512,Move,55973,0
1020,11,512,Move,55973,0
1020,11,512,Move,55973,0
1020,11,512,Move,55975,0
1020,11,512,Move,56040,0
1020,11,512,Move,56041,0
1020,11,512,Move,56042,0
1020,11,512,Move,56043,0
1020,11,512,Move,56108,0
1020,11,512,Move,56111,0
1020,11,512,Move,56117,0
1020,11,512,Move,56118,0
1020,11,512,Move,56120,0
1020,11,512,Move,56121,0
1020,11,512,Move,56121,0
1020,11,512,Move,56123,0
1020,11,512,Move,56124,0
1020,11,512,Move,56125,0
1020,11,512,Move,56127,0
1020,11,512,Move,56128,0
1020,11,512,Move,56164,0
1020,11,512,Move,56164,0
1020,11,512,Move,56164,0
1020,11,512,Move,56165,0
1020,11,512,Move,56165,0
1020,11,512,Move,56165,0
1020,11,512,Move,56166,0
1020,11,512,Move,56166,0
1020,11,512,Move,56166,0
1020,11,512,Move,56167,0
1020,11,512,Move,56167,0
1020,11,512,Move,56167,0
1020,11,512,Move,56168,0
1020,11,512,Move,56168,0
1020,11,512,Move,56174,0
1020,11,512,Move,56175,0
1020,11,512,Move,56214,0
1020,11,512,Move,56214,0
1020,11,512,Move,56273,0
1020,11,512,Move,56273,0
1020,11,512,Move,56274,0
1020,11,512,Move,56299,0
1020,11,512,Move,56308,0
1020,11,512,Move,56311,0
1020,11,512,Move,56312,0
1020,11,512,Move,56312,0
1020,11,512,Move,56313,0
1020,11,512,Move,56314,0
1020,11,512,Move,56342,0
1020,11,512,Move,56342,0
1020,11,512,Move,56343,0
1020,11,512,Move,56770,0
1020,11,512,Move,56770,0
1020,11,512,Move,56771,0
1020,11,512,Move,56776,0
1020,11,512,Move,56776,0
1020,11,512,Move,56777,0
1020,11,512,Move,57045,0
1020,11,512,Move,57046,0
1020,11,512,Move,58228,0
1020,11,512,Move,58228,0
1020,11,512,Move,58508,0
1020,11,512,Move,58509,0
1020,11,512,Move,58532,0
1020,11,512,Move,58533,0
1020,11,512,Move,59716,0
1020,11,512,Move,60358,0
1020,11,512,Move,60360,0
1020,11,512,Move,60360,0
1020,11,512,Move,60361,0
1020,11,512,Move,60655,0
1020,11,512,Move,60656,0
1020,11,512,Move,60656,0
1020,11,512,Move,60657,0
1020,11,512,Move,60662,0
1020,11,512,Move,60664,0
1020,11,512,Move,60684,0
1020,11,512,Move,60698,0
1020,11,512,Move,61024,0
1020,11,512,Move,61369,0
1016,33,512,Move,61507,0
1011,43,512,Move,61508,0
1003,56,512,Move,61517,0
987,72,512,Move,61524,0
969,90,512,Move,61532,0
946,110,512,Move,61558,0
891,151,512,Move,61558,0
856,171,512,Move,61564,0
823,185,512,Move,61572,0
823,185,512,Move,61573,0
785,196,512,Move,61580,0
748,203,512,Move,61588,0
708,209,512,Move,61596,0
708,209,512,Move,61598,0
708,209,512,Move,61598,0
667,210,512,Move,61604,0
559,213,512,Move,61612,0
513,211,512,Move,61628,0
396,206,512,Move,61636,0
396,206,512,Move,61640,0
396,206,512,Move,61640,0
396,206,512,Move,61641,0
396,206,512,Move,61641,0
353,206,512,Move,61652,0
250,201,512,Move,61663,0
217,199,512,Move,61668,0
188,196,512,Move,61676,0
165,192,512,Move,61684,0
149,188,512,Move,61693,0
136,182,512,Move,61700,0
126,175,512,Move,61708,0
120,166,512,Move,61716,0
113,155,512,Move,61724,0
110,143,512,Move,61732,0
108,131,512,Move,61740,0
108,117,512,Move,61748,0
109,104,512,Move,61756,0
111,89,512,Move,61764,0
118,69,512,Move,61772,0
123,50,512,Move,61780,0
131,25,512,Move,61788,0
141,0,512,Move,61796,0
149,0,512,Move,61804,0
157,0,512,Move,61812,0
163,0,512,Move,61820,0
167,0,512,Move,61828,0
170,0,512,Move,61836,0
173,0,512,Move,61844,0
174,0,512,Move,61852,0
171,0,512,Move,61876,0
168,0,512,Move,61884,0
163,0,512,Move,61892,0
157,0,512,Move,61900,0
150,0,512,Move,61908,0
146,0,512,Move,61916,0
140,0,512,Move,61924,0
135,0,512,Move,61932,0
131,0,512,Move,61940,0
128,0,512,Move,61948,0
127,0,512,Move,61956,0
126,0,512,Move,61972,0
126,1,512,Move,61980,0
125,3,512,Move,61988,0
124,7,512,Move,61996,0
123,13,512,Move,62004,0
122,21,512,Move,62012,0
121,30,512,Move,62020,0
119,40,512,Move,62028,0
117,51,512,Move,62036,0
114,63,512,Move,62044,0
112,74,512,Move,62052,0
111,84,512,Move,62060,0
109,94,512,Move,62068,0
108,103,512,Move,62076,0
107,113,512,Move,62084,0
106,122,512,Move,62092,0
105,130,512,Move,62100,0
105,137,512,Move,62108,0
104,144,512,Move,62116,0
104,148,512,Move,62124,0
104,151,512,Move,62132,0
104,152,512,Move,62140,0
104,153,512,Move,62172,0
103,153,512,Move,62180,0
103,154,512,Move,62188,0
102,155,512,Move,62196,0
101,156,512,Move,62204,0
100,157,512,Move,62220,0
99,158,512,Move,62228,0
98,158,512,Move,62236,0
95,159,512,Move,62244,0
92,160,512,Move,62252,0
85,161,512,Move,62260,0
81,162,512,Move,62268,0
74,162,512,Move,62276,0
64,162,512,Move,62284,0
52,160,512,Move,62292,0
38,157,512,Move,62300,0
25,154,512,Move,62308,0
14,150,512,Move,62316,0
7,147,512,Move,62324,0
1,146,512,Move,62332,0
0,144,512,Move,62340,0
0,143,512,Move,62348,0
0,141,512,Move,62356,0
0,140,512,Move,62364,0
0,139,512,Move,62372,0
0,136,512,Move,62380,0
2,134,512,Move,62388,0
4,131,512,Move,62396,0
6,129,512,Move,62404,0
9,127,512,Move,62412,0
10,126,512,Move,62420,0
11,125,512,Move,62428,0
12,125,512,Move,62436,0
13,124,512,Move,62444,0
14,124,512,Move,62476,0
14,123,512,Move,62484,0
15,123,512,Move,62500,0
15,122,512,Move,62516,0
16,122,512,Move,62532,0
17,122,512,Move,62540,0
17,121,512,Move,62548,0
19,121,512,Move,62556,0
20,120,512,Move,62572,0
20,119,512,Move,62580,0
22,119,512,Move,62596,0
23,117,512,Move,62604,0
24,117,512,Move,62612,0
24,116,512,Move,62620,0
24,115,512,Move,62628,0
25,115,512,Move,62636,0
25,114,512,Move,62644,0
25,113,512,Move,62668,0
25,113,512,Move,62816,0
25,113,512,Move,62830,0
25,113,512,Move,62831,0
25,113,512,Move,62831,0
25,113,513,Pressed,62995,0
25,113,514,Released,63074,0
25,113,512,Move,63074,0
25,113,515,doubleclick,63075,0
25,113,512,Move,63505,0
25,113,514,Released,63509,0
25,114,512,Move,63607,0
25,116,512,Move,63620,0
25,116,512,Move,63623,0
25,116,512,Move,63624,0
25,117,512,Move,63628,0
24,118,512,Move,63636,0
24,118,512,Move,63735,0
24,118,512,Move,63739,0
24,118,512,Move,63743,0
24,118,512,Move,63746,0
24,118,512,Move,63747,0
24,118,512,Move,63748,0
24,118,512,Move,63797,0
24,119,512,Move,63828,0
24,119,512,Move,63833,0
24,119,512,Move,63971,0
24,119,512,Move,63973,0
24,119,512,Move,63974,0
24,119,512,Move,63977,0
24,119,512,Move,64129,0
24,119,512,Move,64225,0
24,119,512,Move,64262,0
24,119,512,Move,64264,0
24,119,512,Move,64273,0
24,119,512,Move,64274,0
24,119,512,Move,64274,0
24,119,512,Move,64275,0
24,119,512,Move,64275,0
24,119,512,Move,64276,0
24,119,512,Move,64290,0
24,119,512,Move,65164,0
24,119,512,Move,65164,0
24,119,512,Move,65266,0
24,119,512,Move,65267,0
24,119,512,Move,65446,0
24,119,512,Move,65446,0
24,119,512,Move,65677,0
24,119,512,Move,65677,0
24,119,512,Move,65678,0
24,119,512,Move,65719,0
24,119,512,Move,65720,0
24,119,512,Move,65769,0
24,119,512,Move,66525,0
24,119,512,Move,66526,0
24,119,512,Move,66526,0
24,119,512,Move,66608,0
24,119,512,Move,66891,0
24,119,512,Move,66891,0
24,119,512,Move,66892,0
24,119,512,Move,66892,0
24,119,512,Move,66893,0
24,119,512,Move,66893,0
24,119,512,Move,67021,0
24,119,512,Move,67208,0
24,119,512,Move,67764,0
24,119,512,Move,68328,0
24,119,512,Move,68686,0
24,119,512,Move,68688,0
24,119,512,Move,68805,0
24,119,512,Move,68805,0
24,119,512,Move,68806,0
24,119,512,Move,68808,0
24,119,512,Move,68808,0
24,119,512,Move,68809,0
24,119,512,Move,68809,0
24,120,512,Move,71956,0
24,133,512,Move,71963,0
26,145,512,Move,71972,0
29,161,512,Move,71980,0
37,185,512,Move,71988,0
45,210,512,Move,71996,0
56,238,512,Move,72004,0
68,266,512,Move,72012,0
