client timestamp,button,state,x,y
136301,NoButton,Move,1111,60
136395,NoButton,Move,1112,61
136395,NoButton,Move,1114,63
136410,NoButton,Move,1115,63
136426,NoButton,Move,1116,64
136426,NoButton,Move,1117,64
136442,NoButton,Move,1117,64
136457,NoButton,Move,1118,64
136488,NoButton,Move,1118,64
136520,NoButton,Move,1118,64
136520,NoButton,Move,1116,62
136535,NoButton,Move,1114,60
136551,NoButton,Move,1113,60
136551,NoButton,Move,1112,59
136566,NoButton,Move,1112,58
137003,NoButton,Move,1106,50
137003,NoButton,Move,1102,42
137019,NoButton,Move,1099,38
137034,NoButton,Move,1099,36
137050,NoButton,Move,1107,39
137066,NoButton,Move,1111,40
137081,NoButton,Move,1116,41
137097,NoButton,Move,1118,41
137097,NoButton,Move,1118,41
137112,NoButton,Move,1119,41
137159,NoButton,Move,1119,41
137159,NoButton,Move,1119,41
137175,NoButton,Move,1118,41
137190,NoButton,Move,1118,41
137190,NoButton,Move,1118,42
137206,NoButton,Move,1118,42
137206,NoButton,Move,1118,43
137222,NoButton,Move,1117,43
137237,NoButton,Move,1117,44
137237,NoButton,Move,1116,44
137253,NoButton,Move,1116,45
137268,NoButton,Move,1116,46
137300,NoButton,Move,1117,47
137315,NoButton,Move,1117,47
137331,NoButton,Move,1118,48
137346,NoButton,Move,1118,48
137596,Left,Pressed,1118,48
137830,Left,Released,1118,48
379964,NoButton,Move,1042,-154
379980,NoButton,Move,1014,-47
1401133,NoButton,Move,668,440
1401143,NoButton,Move,632,419
1401153,NoButton,Move,587,397
1401163,NoButton,Move,536,375
1401173,NoButton,Move,480,354
1401183,NoButton,Move,422,339
1401193,NoButton,Move,373,334
1401203,NoButton,Move,328,338
1401213,NoButton,Move,288,351
1401223,NoButton,Move,258,371
1401233,NoButton,Move,231,398
1401243,NoButton,Move,210,439
1401253,NoButton,Move,194,491
1401263,NoButton,Move,186,546
1401767,NoButton,Move,197,570
1401782,NoButton,Move,214,605
1401782,NoButton,Move,228,634
1401798,NoButton,Move,242,663
1401814,NoButton,Move,253,689
1401814,NoButton,Move,262,713
1401829,NoButton,Move,267,725
1401845,NoButton,Move,270,733
1401845,NoButton,Move,272,737
1401860,NoButton,Move,274,741
1401876,NoButton,Move,274,742
1401892,NoButton,Move,274,742
1401907,NoButton,Move,274,741
1401923,NoButton,Move,274,741
1401923,NoButton,Move,274,739
1401938,NoButton,Move,274,739
1401954,NoButton,Move,274,738
1401954,NoButton,Move,274,737
1401985,NoButton,Move,274,736
1402016,NoButton,Move,274,736
1402048,NoButton,Move,274,736
1402079,NoButton,Move,274,736
1402094,NoButton,Move,273,736
1402094,NoButton,Move,272,737
1402110,NoButton,Move,271,737
1402126,NoButton,Move,269,739
1402126,NoButton,Move,266,739
1402141,NoButton,Move,263,739
1402157,NoButton,Move,260,740
1402157,NoButton,Move,256,740
1402172,NoButton,Move,250,740
1402188,NoButton,Move,243,740
1402188,NoButton,Move,235,737
1402204,NoButton,Move,220,732
1402219,NoButton,Move,202,724
1402219,NoButton,Move,187,717
1402235,NoButton,Move,175,713
1402250,NoButton,Move,165,710
1402250,NoButton,Move,159,709
1402266,NoButton,Move,157,709
1402282,NoButton,Move,156,709
1402282,NoButton,Move,156,709
1402297,NoButton,Move,156,711
1402297,NoButton,Move,157,713
1402313,NoButton,Move,158,715
1402328,NoButton,Move,160,717
1402328,NoButton,Move,162,718
1402344,NoButton,Move,163,720
1402360,NoButton,Move,165,721
1402360,NoButton,Move,165,722
1402375,NoButton,Move,166,722
1402391,NoButton,Move,167,722
1402391,NoButton,Move,167,722
1402406,NoButton,Move,168,722
1402422,NoButton,Move,168,722
1402422,NoButton,Move,168,723
1402438,NoButton,Move,169,723
1402453,NoButton,Move,170,723
1402484,NoButton,Move,170,723
1402500,NoButton,Move,171,724
1402500,NoButton,Move,173,726
1402516,NoButton,Move,177,729
1402531,NoButton,Move,182,734
1402531,NoButton,Move,189,738
1402547,NoButton,Move,196,742
1402562,NoButton,Move,206,746
1402562,NoButton,Move,216,751
1402578,NoButton,Move,225,755
1402594,NoButton,Move,231,758
1402594,NoButton,Move,235,760
1402609,NoButton,Move,237,760
1402625,NoButton,Move,237,760
1402640,NoButton,Move,237,760
1402656,NoButton,Move,237,760
1402656,NoButton,Move,236,759
1402672,NoButton,Move,236,759
1402687,NoButton,Move,235,757
1402687,NoButton,Move,234,756
1402703,NoButton,Move,232,754
1402718,NoButton,Move,231,754
1402718,NoButton,Move,229,752
1402734,NoButton,Move,228,752
1402734,NoButton,Move,227,751
1402750,NoButton,Move,227,751
1402765,NoButton,Move,226,751
1402843,NoButton,Move,226,751
1402937,NoButton,Move,226,751
