client timestamp,button,state,x,y
2309.0,NoButton,Move,1256.0,748.0
2387.0,NoButton,Move,1254.0,748.0
2387.0,NoButton,Move,1217.0,549.0
2387.0,NoButton,Move,1237.0,521.0
2402.0,NoButton,Move,1258.0,501.0
2402.0,NoButton,Move,1272.0,491.0
2418.0,NoButton,Move,1286.0,482.0
2418.0,NoButton,Move,1295.0,473.0
2433.0,NoButton,Move,1304.0,464.0
2433.0,NoButton,Move,1308.0,454.0
2449.0,NoButton,Move,1310.0,447.0
2449.0,NoButton,Move,1310.0,445.0
2465.0,NoButton,Move,1310.0,442.0
2465.0,NoButton,Move,1310.0,440.0
2480.0,NoButton,Move,1310.0,439.0
2496.0,NoButton,Move,1310.0,438.0
2496.0,NoButton,Move,1310.0,438.0
2574.0,NoButton,Move,1310.0,438.0
2589.0,NoButton,Move,1310.0,438.0
2605.0,NoButton,Move,1310.0,439.0
2605.0,NoButton,Move,1310.0,441.0
2621.0,NoButton,Move,1310.0,441.0
2621.0,NoButton,Move,1310.0,442.0
2636.0,NoButton,Move,1309.0,444.0
2636.0,NoButton,Move,1308.0,445.0
2652.0,NoButton,Move,1307.0,447.0
2652.0,NoButton,Move,1303.0,450.0
2667.0,NoButton,Move,1297.0,454.0
2683.0,NoButton,Move,1290.0,459.0
2683.0,NoButton,Move,1282.0,465.0
2699.0,NoButton,Move,1273.0,474.0
2699.0,NoButton,Move,1265.0,482.0
2714.0,NoButton,Move,1258.0,489.0
2714.0,NoButton,Move,1250.0,497.0
2730.0,NoButton,Move,1242.0,505.0
2730.0,NoButton,Move,1237.0,516.0
2745.0,NoButton,Move,1230.0,520.0
2745.0,NoButton,Move,1227.0,523.0
2761.0,NoButton,Move,1225.0,524.0
2761.0,NoButton,Move,1223.0,525.0
2777.0,NoButton,Move,1222.0,525.0
2855.0,NoButton,Move,1222.0,525.0
2870.0,NoButton,Move,1222.0,525.0
2870.0,NoButton,Move,1222.0,523.0
2886.0,NoButton,Move,1223.0,521.0
2886.0,NoButton,Move,1223.0,518.0
2901.0,NoButton,Move,1224.0,515.0
2901.0,NoButton,Move,1224.0,513.0
2917.0,NoButton,Move,1227.0,508.0
2917.0,NoButton,Move,1228.0,507.0
2933.0,NoButton,Move,1229.0,504.0
2933.0,NoButton,Move,1231.0,499.0
2948.0,NoButton,Move,1233.0,497.0
2948.0,NoButton,Move,1233.0,495.0
2964.0,NoButton,Move,1233.0,495.0
2964.0,NoButton,Move,1233.0,494.0
2979.0,NoButton,Move,1233.0,493.0
3104.0,Left,Pressed,1233.0,493.0
3198.0,Left,Released,1233.0,493.0
3354.0,NoButton,Move,1234.0,493.0
3369.0,NoButton,Move,1234.0,493.0
3369.0,NoButton,Move,1234.0,496.0
3385.0,NoButton,Move,1235.0,497.0
