timestamp,event,x,y,user,screen_width,screen_height
1490022242516,Mouse Moved,527.0,455.0,User21,800.0,574.0
1490022242594,Mouse Moved,526.0,455.0,User21,,
1490022242609,Mouse Moved,526.0,452.0,User21,,
1490022242750,Mouse Moved,524.0,445.0,User21,,
1490022242766,Mouse Moved,520.0,435.0,User21,,
1490022242782,Mouse Moved,515.0,423.0,User21,,
1490022242844,Mouse Moved,509.0,410.0,User21,,
1490022242859,Mouse Moved,496.0,389.0,User21,,
1490022242875,Mouse Moved,488.0,379.0,User21,,
1490022242891,Mouse Moved,473.0,361.0,User21,,
1490022242905,Mouse Moved,460.0,346.0,User21,,
1490022242921,Mouse Moved,442.0,332.0,User21,,
1490022242937,Mouse Moved,429.0,323.0,User21,,
1490022242953,Mouse Moved,407.0,305.0,User21,,
1490022242969,Mouse Moved,383.0,283.0,User21,,
1490022243078,Mouse Moved,378.0,278.0,User21,,
1490022243094,Mouse Moved,372.0,271.0,User21,,
1490022243108,Mouse Moved,370.0,269.0,User21,,
1490022243171,Mouse Moved,362.0,261.0,User21,,
1490022243203,Mouse Moved,356.0,256.0,User21,,
1490022243265,Mouse Moved,349.0,251.0,User21,,
1490022243296,Mouse Moved,341.0,246.0,User21,,
1490022243328,Mouse Moved,335.0,242.0,User21,,
1490022243390,Mouse Moved,331.0,239.0,User21,,
1490022243437,Mouse Moved,328.0,237.0,User21,,
1490022243467,Mouse Moved,327.0,237.0,User21,,
1490022243686,Mouse Moved,328.0,237.0,User21,,
1490022243701,Mouse Moved,330.0,237.0,User21,,
1490022243811,Mouse Moved,334.0,236.0,User21,,
1490022243888,Mouse Moved,340.0,235.0,User21,,
1490022243951,Mouse Moved,345.0,233.0,User21,,
1490022243983,Mouse Moved,351.0,231.0,User21,,
1490022244029,Mouse Moved,356.0,228.0,User21,,
1490022244045,Mouse Moved,360.0,223.0,User21,,
1490022244075,Mouse Moved,364.0,217.0,User21,,
1490022244092,Mouse Moved,370.0,195.0,User21,,
1490022244108,Mouse Moved,375.0,161.0,User21,,
1490022244122,Mouse Moved,377.0,136.0,User21,,
1490022244138,Mouse Moved,378.0,119.0,User21,,
1490022244154,Mouse Moved,378.0,113.0,User21,,
1490022244170,Mouse Moved,378.0,109.0,User21,,
1490022244186,Mouse Moved,378.0,107.0,User21,,
1490022244200,Mouse Moved,378.0,106.0,User21,,
