X,Y,EventCode,EventName,Timestamp,ProcessID
1169,977,512,Move,47466917,0
1168,979,512,Move,47466938,0
1167,979,512,Move,47466948,0
1167,980,512,Move,47466959,0
1166,980,512,Move,47466979,0
1164,980,512,Move,47467082,0
1162,980,512,Move,47467093,0
1161,981,512,Move,47467103,0
1158,982,512,Move,47467113,0
1157,982,512,Move,47467124,0
1156,983,512,Move,47467134,0
1157,982,512,Move,47467268,0
1158,982,512,Move,47467278,0
1158,981,512,Move,47467289,0
1159,980,512,Move,47467299,0
1161,979,512,Move,47467320,0
1162,978,512,Move,47467330,0
1162,977,512,Move,47467361,0
1162,977,513,Pressed,47467402,0
1162,977,512,Move,47467418,0
1162,977,514,Released,47467474,0
1162,977,512,Move,47467475,0
1160,977,512,Move,47467567,0
1156,976,512,Move,47467578,0
1151,975,512,Move,47467588,0
1135,970,512,Move,47467598,0
1115,961,160,Move,47467608,0
1070,944,512,Move,47467619,0
1042,931,512,Move,47467629,0
984,906,512,Move,47467639,0
937,888,512,Move,47467650,0
874,863,512,Move,47467660,0
824,841,512,Move,47467670,0
745,801,512,Move,47467681,52
745,801,512,Move,47467682,52
745,801,512,Move,47467682,52
687,774,512,Move,47467691,52
687,774,512,Move,47467692,52
687,774,512,Move,47467692,52
609,734,512,Move,47467701,52
568,717,512,Move,47467712,0
568,717,512,Move,47467719,0
516,697,512,Move,47467722,0
516,697,512,Move,47467728,0
516,697,512,Move,47467729,0
516,697,512,Move,47467730,0
516,697,512,Move,47467730,0
516,697,512,Move,47467731,0
516,697,512,Move,47467732,0
488,688,512,Move,47467733,0
455,675,512,Move,47467743,0
455,675,512,Move,47467748,0
455,675,512,Move,47467749,0
442,668,512,Move,47467753,0
431,663,512,Move,47467763,0
416,654,512,Move,47467773,0
344,579,512,Move,47468962,4
344,579,512,Move,47468962,4
344,579,512,Move,47468963,4
344,579,513,Pressed,47468981,4
344,579,513,Pressed,47468981,4
344,579,514,Released,47468982,4
344,579,514,Released,47468982,4
