X,Y,EventCode,EventName,Timestamp,ProcessID
696,192,512,Move,377710,0
721,181,512,Move,377717,0
753,168,512,Move,377725,0
767,162,512,Move,377733,0
792,151,512,Move,377749,0
817,137,512,Move,377757,0
821,136,512,Move,377765,0
828,131,512,Move,377773,0
845,122,512,Move,377781,0
859,116,512,Move,377789,0
872,106,512,Move,377797,0
879,101,512,Move,377805,0
882,96,512,Move,377813,0
886,90,512,Move,377825,3
888,85,512,Move,377829,3
889,85,512,Move,377837,3
890,81,512,Move,377845,3
890,78,512,Move,377853,3
892,75,512,Move,377861,3
894,72,512,Move,377869,3
897,70,512,Move,377877,3
899,68,512,Move,377885,3
904,65,512,Move,377893,3
907,62,512,Move,377901,3
911,58,512,Move,377909,3
914,55,512,Move,377917,0
915,54,512,Move,377925,0
916,51,512,Move,377933,0
919,47,512,Move,377941,0
921,44,512,Move,377949,0
921,43,512,Move,377957,0
923,40,512,Move,377965,0
926,39,512,Move,377973,0
930,36,512,Move,377981,0
933,35,512,Move,377989,0
936,33,512,Move,377997,0
938,32,512,Move,378005,0
938,31,512,Move,378013,0
941,30,512,Move,378021,0
943,30,512,Move,378029,0
945,28,512,Move,378037,0
946,27,512,Move,378045,0
947,26,512,Move,378061,0
948,25,160,Move,378069,0
950,24,160,Move,378077,0
951,24,160,Move,378301,0
952,24,160,Move,378309,0
953,22,160,Move,378341,0
954,22,160,Move,378349,0
955,20,160,Move,378373,0
956,20,160,Move,378405,0
956,18,160,Move,378485,0
957,18,160,Move,378613,0
958,18,160,Move,378645,0
959,18,160,Move,378941,0
959,18,160,Move,379383,0
959,18,161,Pressed,380462,0
959,18,512,Move,380462,0
959,18,514,Released,380605,0
959,18,512,Move,380606,0
959,18,512,Move,380607,0
957,19,512,Move,380989,0
956,21,512,Move,380997,0
953,30,512,Move,381005,0
944,49,512,Move,381013,0
931,71,512,Move,381021,3
929,83,512,Move,381029,3
927,85,512,Move,381037,3
918,105,512,Move,381045,0
904,127,512,Move,381053,0
861,186,512,Move,381061,0
809,257,512,Move,381069,0
771,311,512,Move,381077,0
723,382,512,Move,381085,0
706,423,512,Move,381093,0
673,490,512,Move,381101,0
662,513,512,Move,381109,0
656,535,512,Move,381117,0
652,549,512,Move,381125,0
650,551,512,Move,381133,0
650,552,512,Move,381149,0
648,556,512,Move,381157,0
645,559,512,Move,381173,0
644,564,512,Move,381181,0
643,564,512,Move,381197,0
643,567,512,Move,381461,0
643,568,512,Move,381477,0
644,574,512,Move,381485,0
647,580,512,Move,381493,0
663,603,512,Move,381501,0
668,610,512,Move,381509,0
671,616,512,Move,381517,0
681,626,512,Move,381525,0
685,633,512,Move,381533,0
686,634,512,Move,381541,0
690,635,512,Move,381549,0
691,636,512,Move,381557,0
691,633,512,Move,381589,0
691,631,512,Move,381597,0
691,628,512,Move,381605,0
691,624,512,Move,381613,0
689,621,512,Move,381621,0
689,617,512,Move,381629,0
687,611,512,Move,381637,0
685,604,512,Move,381645,0
685,598,512,Move,381653,0
685,592,512,Move,381661,0
683,588,512,Move,381669,0
683,587,512,Move,381677,0
683,586,512,Move,381685,0
683,585,512,Move,381701,0
683,583,512,Move,381709,0
683,582,512,Move,381717,0
683,582,513,Pressed,381789,0
683,582,512,Move,381791,0
683,582,514,Released,381869,0
683,582,512,Move,381869,0
683,584,512,Move,381933,0
685,588,512,Move,381941,0
687,593,512,Move,381949,0
690,599,512,Move,381957,0
692,608,512,Move,381965,0
696,619,512,Move,381973,0
697,621,512,Move,381981,0
700,626,512,Move,381989,0
708,643,512,Move,381997,0
716,655,512,Move,382005,0
730,681,512,Move,382013,0
741,703,512,Move,382021,0
750,720,512,Move,382029,0
758,734,512,Move,382037,0
764,749,160,Move,382045,0
764,750,160,Move,382053,0
764,757,160,Move,382061,0
764,763,160,Move,382069,0
764,761,160,Move,382813,0
762,761,160,Move,382821,0
760,758,160,Move,382829,0
757,755,160,Move,382837,0
756,752,160,Move,382845,0
753,752,160,Move,382853,0
752,750,160,Move,382861,0
752,749,160,Move,382877,0
752,749,164,Pressed,383637,0
752,749,165,Released,383773,0
752,749,512,Move,383776,0
752,749,512,Move,383776,0
750,748,512,Move,384053,0
750,748,512,Move,384053,0
750,747,512,Move,384061,0
750,747,512,Move,384061,0
750,746,512,Move,384069,0
750,746,512,Move,384069,0
750,743,512,Move,384077,0
750,743,512,Move,384077,0
748,735,512,Move,384085,0
748,735,512,Move,384085,0
748,735,512,Move,384085,0
748,729,512,Move,384093,0
746,725,512,Move,384101,0
745,724,512,Move,384109,0
745,721,512,Move,384117,0
743,715,512,Move,384125,0
743,709,512,Move,384133,0
743,707,512,Move,384141,0
741,702,512,Move,384149,0
741,698,512,Move,384157,0
742,693,512,Move,384165,0
743,689,512,Move,384173,0
745,685,512,Move,384181,0
746,680,512,Move,384189,0
749,679,512,Move,384197,0
750,678,512,Move,384205,0
753,678,512,Move,384269,0
753,678,512,Move,384269,0
753,676,512,Move,384277,0
753,676,512,Move,384277,0
754,676,512,Move,384285,0
754,676,512,Move,384285,0
755,676,512,Move,384301,0
755,676,512,Move,384301,0
756,676,512,Move,384309,0
756,676,512,Move,384309,0
757,676,512,Move,384317,0
757,676,512,Move,384317,0
758,676,512,Move,384397,0
758,676,512,Move,384397,0
758,678,512,Move,384405,0
