timestamp,event,x,y,user,screen_width,screen_height
1490386928535,Mouse Moved,175.0,235.0,User24,800.0,600.0
1490386928551,Mouse Moved,131.0,182.0,User24,,
1490386928566,Mouse Moved,109.0,153.0,User24,,
1490386928582,Mouse Moved,74.0,100.0,User24,,
1490386928628,Mouse Moved,41.0,49.0,User24,,
1490386928628,Mouse Moved,30.0,30.0,User24,,
1490386929128,Mouse Moved,75.0,5.0,User24,,
1490386929144,Mouse Moved,80.0,10.0,User24,,
1490386929144,Mouse Moved,89.0,17.0,User24,,
1490386929158,Mouse Moved,91.0,19.0,User24,,
1490386929158,Mouse Moved,100.0,25.0,User24,,
1490386929174,Mouse Moved,103.0,28.0,User24,,
1490386929221,Mouse Moved,104.0,29.0,User24,,
1490386929221,Mouse Moved,105.0,29.0,User24,,
1490386929236,Mouse Moved,105.0,30.0,User24,,
1490386929658,Mouse Moved,103.0,30.0,User24,,
1490386929674,Mouse Moved,100.0,30.0,User24,,
