timestamp,event,x,y,user,screen_width,screen_height
1490037018980,Mouse Moved,398.0,286.0,User24,800.0,578.0
1490037018996,Mouse Moved,396.0,283.0,User24,,
1490037019713,Mouse Moved,393.0,276.0,User24,,
1490037019729,Mouse Moved,394.0,276.0,User24,,
1490037019744,Mouse Moved,394.0,277.0,User24,,
1490037019759,Mouse Moved,395.0,277.0,User24,,
1490037019776,Mouse Moved,395.0,278.0,User24,,
1490037019806,Mouse Moved,396.0,279.0,User24,,
1490037019838,Mouse Moved,397.0,280.0,User24,,
1490037019854,Mouse Moved,397.0,281.0,User24,,
1490037019869,Mouse Moved,398.0,282.0,User24,,
1490037019884,Mouse Moved,399.0,284.0,User24,,
1490037019931,Mouse Moved,400.0,285.0,User24,,
1490037019979,Mouse Moved,401.0,288.0,User24,,
1490037020026,Mouse Moved,401.0,289.0,User24,,
1490037020040,Mouse Moved,403.0,292.0,User24,,
1490037020072,Mouse Moved,403.0,293.0,User24,,
1490037020088,Mouse Moved,404.0,295.0,User24,,
1490037020104,Mouse Moved,405.0,296.0,User24,,
1490037020118,Mouse Moved,406.0,297.0,User24,,
1490037020165,Mouse Moved,405.0,298.0,User24,,
1490037020181,Mouse Moved,406.0,298.0,User24,,
1490037020243,Mouse Moved,406.0,299.0,User24,,
1490037020259,Mouse Moved,407.0,300.0,User24,,
1490037020275,Mouse Moved,407.0,301.0,User24,,
1490037020338,Mouse Moved,407.0,302.0,User24,,
1490037020368,Mouse Moved,407.0,303.0,User24,,
1490037020400,Mouse Moved,408.0,305.0,User24,,
1490037020415,Mouse Moved,409.0,311.0,User24,,
1490037020430,Mouse Moved,411.0,314.0,User24,,
1490037020447,Mouse Moved,412.0,315.0,User24,,
1490037020477,Mouse Moved,412.0,316.0,User24,,
1490037020509,Mouse Moved,413.0,316.0,User24,,
1490037035969,Mouse Moved,413.0,316.0,User24,,
1490037035983,Mouse Moved,414.0,315.0,User24,,
1490037036000,Mouse Moved,443.0,302.0,User24,,
1490037036016,Mouse Moved,464.0,296.0,User24,,
1490037036030,Mouse Moved,481.0,296.0,User24,,
1490037036265,Mouse Moved,488.0,294.0,User24,,
1490037036280,Mouse Moved,496.0,291.0,User24,,
1490037036296,Mouse Moved,509.0,283.0,User24,,
1490037036312,Mouse Moved,545.0,255.0,User24,,
1490037036328,Mouse Moved,611.0,206.0,User24,,
1490037036592,Mouse Moved,660.0,160.0,User24,,
1490037036608,Mouse Moved,677.0,134.0,User24,,
1490037036624,Mouse Moved,682.0,124.0,User24,,
1490037036640,Mouse Moved,697.0,101.0,User24,,
1490037036654,Mouse Moved,713.0,73.0,User24,,
1490037036671,Mouse Moved,719.0,52.0,User24,,
1490037036686,Mouse Moved,720.0,45.0,User24,,
1490037036701,Mouse Moved,721.0,20.0,User24,,
1490037036717,Mouse Moved,721.0,2.0,User24,,
1490037036967,Mouse Moved,673.0,2.0,User24,,
1490037036983,Mouse Moved,664.0,11.0,User24,,
1490037036997,Mouse Moved,645.0,24.0,User24,,
1490037037013,Mouse Moved,636.0,29.0,User24,,
1490037037029,Mouse Moved,625.0,35.0,User24,,
1490037037045,Mouse Moved,619.0,37.0,User24,,
1490037037061,Mouse Moved,614.0,38.0,User24,,
1490037037482,Mouse Moved,1024.0,359.0,User24,1280.0,644.0
1490037038137,Mouse Moved,980.0,42.0,User24,,
1490037038153,Mouse Moved,975.0,42.0,User24,,
1490037038184,Mouse Moved,969.0,41.0,User24,,
1490037038200,Mouse Moved,940.0,39.0,User24,,
1490037038214,Mouse Moved,924.0,39.0,User24,,
1490037038230,Mouse Moved,909.0,39.0,User24,,
1490037038246,Mouse Moved,893.0,39.0,User24,,
1490037038262,Mouse Moved,865.0,41.0,User24,,
1490037038278,Mouse Moved,852.0,42.0,User24,,
