timestamp,event,x,y,user,screen_width,screen_height
1490236467101,Mouse Moved,1156.0,560.0,User6,1536.0,779.0
1490236467115,Mouse Moved,1145.0,550.0,User6,,
1490236467131,Mouse Moved,1118.0,526.0,User6,,
1490236467147,Mouse Moved,1073.0,496.0,User6,,
1490236467163,Mouse Moved,1027.0,464.0,User6,,
1490236467178,Mouse Moved,984.0,437.0,User6,,
1490236467194,Mouse Moved,941.0,391.0,User6,,
1490236467210,Mouse Moved,925.0,376.0,User6,,
1490236467240,Mouse Moved,918.0,370.0,User6,,
1490236467288,Mouse Moved,913.0,369.0,User6,,
1490236467302,Mouse Moved,911.0,369.0,User6,,
1490236467319,Mouse Moved,910.0,369.0,User6,,
1490236467335,Mouse Moved,909.0,369.0,User6,,
1490236467349,Mouse Moved,907.0,369.0,User6,,
1490236467365,Mouse Moved,905.0,369.0,User6,,
1490236467381,Mouse Moved,904.0,369.0,User6,,
1490236467397,Mouse Moved,898.0,365.0,User6,,
1490236467413,Mouse Moved,896.0,362.0,User6,,
1490236467427,Mouse Moved,890.0,355.0,User6,,
1490236467444,Mouse Moved,883.0,347.0,User6,,
1490236467459,Mouse Moved,875.0,337.0,User6,,
1490236467474,Mouse Moved,865.0,328.0,User6,,
1490236467490,Mouse Moved,860.0,323.0,User6,,
1490236467506,Mouse Moved,857.0,319.0,User6,,
1490236467522,Mouse Moved,856.0,317.0,User6,,
1490236467536,Mouse Moved,855.0,315.0,User6,,
1490236468193,Mouse Moved,855.0,316.0,User6,,
1490236468348,Mouse Moved,855.0,317.0,User6,,
1490236468364,Mouse Moved,855.0,319.0,User6,,
1490236468380,Mouse Moved,855.0,320.0,User6,,
1490236468394,Mouse Moved,854.0,321.0,User6,,
1490236468411,Mouse Moved,853.0,321.0,User6,,
1490236468427,Mouse Moved,852.0,324.0,User6,,
1490236468441,Mouse Moved,851.0,324.0,User6,,
1490236468457,Mouse Moved,849.0,327.0,User6,,
1490236468473,Mouse Moved,848.0,328.0,User6,,
1490236468489,Mouse Moved,846.0,329.0,User6,,
1490236468505,Mouse Moved,845.0,329.0,User6,,
1490236468519,Mouse Moved,845.0,330.0,User6,,
1490236468644,Mouse Moved,843.0,331.0,User6,,
1490236468661,Mouse Moved,842.0,331.0,User6,,
1490236468676,Mouse Moved,838.0,330.0,User6,,
1490236468691,Mouse Moved,833.0,323.0,User6,,
1490236468707,Mouse Moved,826.0,313.0,User6,,
1490236468723,Mouse Moved,821.0,306.0,User6,,
1490236468739,Mouse Moved,819.0,301.0,User6,,
1490236468785,Mouse Moved,819.0,301.0,User6,,
1490236468862,Mouse Moved,819.0,301.0,User6,,
1490236469051,Mouse Moved,817.0,299.0,User6,,
1490236469065,Mouse Moved,813.0,300.0,User6,,
1490236469082,Mouse Moved,812.0,301.0,User6,,
1490236469096,Mouse Moved,810.0,302.0,User6,,
1490236469112,Mouse Moved,806.0,304.0,User6,,
1490236469128,Mouse Moved,801.0,306.0,User6,,
1490236469144,Mouse Moved,799.0,306.0,User6,,
1490236469160,Mouse Moved,789.0,309.0,User6,,
1490236469174,Mouse Moved,784.0,309.0,User6,,
1490236469190,Mouse Moved,780.0,309.0,User6,,
1490236469221,Mouse Moved,777.0,309.0,User6,,
1490236469237,Mouse Moved,773.0,308.0,User6,,
1490236469253,Mouse Moved,771.0,308.0,User6,,
1490236469269,Mouse Moved,769.0,306.0,User6,,
1490236469285,Mouse Moved,767.0,304.0,User6,,
1490236469299,Mouse Moved,766.0,303.0,User6,,
1490236469315,Mouse Moved,764.0,301.0,User6,,
1490236469346,Mouse Moved,764.0,300.0,User6,,
1490236469394,Mouse Moved,763.0,300.0,User6,,
1490236469471,Mouse Moved,763.0,300.0,User6,,
1490236469519,Mouse Moved,764.0,298.0,User6,,
1490236469533,Mouse Moved,769.0,297.0,User6,,
1490236469549,Mouse Moved,775.0,297.0,User6,,
1490236469565,Mouse Moved,798.0,297.0,User6,,
1490236469581,Mouse Moved,825.0,298.0,User6,,
1490236469596,Mouse Moved,845.0,301.0,User6,,
1490236469611,Mouse Moved,930.0,315.0,User6,,
1490236469628,Mouse Moved,990.0,326.0,User6,,
1490236469642,Mouse Moved,1036.0,332.0,User6,,
1490236469658,Mouse Moved,1083.0,340.0,User6,,
1490236469674,Mouse Moved,1113.0,343.0,User6,,
1490236469690,Mouse Moved,1130.0,348.0,User6,,
1490236469706,Mouse Moved,1150.0,355.0,User6,,
1490236469720,Mouse Moved,1156.0,356.0,User6,,
1490236469783,Mouse Moved,1160.0,359.0,User6,,
1490236469799,Mouse Moved,1156.0,363.0,User6,,
1490236469815,Mouse Moved,1152.0,363.0,User6,,
1490236469831,Mouse Moved,1146.0,365.0,User6,,
1490236469845,Mouse Moved,1138.0,367.0,User6,,
1490236469861,Mouse Moved,1131.0,367.0,User6,,
1490236469877,Mouse Moved,1125.0,367.0,User6,,
1490236469892,Mouse Moved,1119.0,366.0,User6,,
1490236469908,Mouse Moved,1110.0,362.0,User6,,
1490236469924,Mouse Moved,1101.0,356.0,User6,,
1490236469940,Mouse Moved,1098.0,353.0,User6,,
1490236469954,Mouse Moved,1092.0,345.0,User6,,
1490236469970,Mouse Moved,1090.0,341.0,User6,,
1490236469986,Mouse Moved,1089.0,339.0,User6,,
1490236470002,Mouse Moved,1089.0,338.0,User6,,
1490236470017,Mouse Moved,1089.0,335.0,User6,,
1490236470032,Mouse Moved,1089.0,334.0,User6,,
1490236470049,Mouse Moved,1089.0,333.0,User6,,
1490236470065,Mouse Moved,1089.0,329.0,User6,,
1490236470079,Mouse Moved,1089.0,324.0,User6,,
1490236470095,Mouse Moved,1089.0,320.0,User6,,
1490236470111,Mouse Moved,1089.0,316.0,User6,,
1490236470127,Mouse Moved,1090.0,314.0,User6,,
1490236470188,Mouse Moved,1090.0,313.0,User6,,
1490236470266,Mouse Moved,1090.0,313.0,User6,,
1490236470329,Mouse Moved,1090.0,313.0,User6,,
1490236470423,Mouse Moved,1090.0,313.0,User6,,
1490236470875,Mouse Moved,1089.0,312.0,User6,,
1490236470891,Mouse Moved,1085.0,313.0,User6,,
1490236470907,Mouse Moved,1080.0,315.0,User6,,
1490236470923,Mouse Moved,1055.0,322.0,User6,,
1490236470937,Mouse Moved,1026.0,325.0,User6,,
1490236470953,Mouse Moved,1011.0,327.0,User6,,
1490236470969,Mouse Moved,968.0,331.0,User6,,
1490236470984,Mouse Moved,918.0,331.0,User6,,
1490236471000,Mouse Moved,895.0,331.0,User6,,
1490236471016,Mouse Moved,852.0,331.0,User6,,
1490236471032,Mouse Moved,821.0,333.0,User6,,
1490236471046,Mouse Moved,800.0,336.0,User6,,
1490236471062,Mouse Moved,785.0,339.0,User6,,
1490236471078,Mouse Moved,770.0,347.0,User6,,
1490236471094,Mouse Moved,758.0,351.0,User6,,
1490236471109,Mouse Moved,745.0,356.0,User6,,
