timestamp,event,x,y,user,screen_width,screen_height
1490179350812,Mouse Moved,353.0,236.0,User6,960.0,672.0
1490179351467,Mouse Moved,356.0,237.0,User6,,
1490179351483,Mouse Moved,371.0,227.0,User6,,
1490179351499,Mouse Moved,382.0,219.0,User6,,
1490179351513,Mouse Moved,415.0,196.0,User6,,
1490179351529,Mouse Moved,454.0,166.0,User6,,
1490179351545,Mouse Moved,500.0,134.0,User6,,
1490179351561,Mouse Moved,562.0,83.0,User6,,
1490179351576,Mouse Moved,582.0,63.0,User6,,
1490179351670,Mouse Moved,587.0,30.0,User6,,
1490179351686,Mouse Moved,578.0,24.0,User6,,
1490179351700,Mouse Moved,571.0,19.0,User6,,
1490179351717,Mouse Moved,567.0,15.0,User6,,
1490179351747,Mouse Moved,566.0,15.0,User6,,
1490179351763,Mouse Moved,886.0,1.0,User6,,
1490179352029,Mouse Moved,724.0,0.0,User6,,
1490179352045,Mouse Moved,725.0,0.0,User6,,
1490179352059,Mouse Moved,728.0,1.0,User6,,
1490179352496,Mouse Moved,727.0,3.0,User6,,
1490179352513,Mouse Moved,727.0,5.0,User6,,
1490179352528,Mouse Moved,726.0,6.0,User6,,
1490179352543,Mouse Moved,724.0,10.0,User6,,
1490179352559,Mouse Moved,720.0,18.0,User6,,
1490179352575,Mouse Moved,712.0,31.0,User6,,
1490179352591,Mouse Moved,700.0,53.0,User6,,
1490179352605,Mouse Moved,673.0,104.0,User6,,
1490179352621,Mouse Moved,657.0,138.0,User6,,
1490179352637,Mouse Moved,619.0,205.0,User6,,
1490179352653,Mouse Moved,582.0,264.0,User6,,
1490179352668,Mouse Moved,555.0,314.0,User6,,
1490179352684,Mouse Moved,529.0,359.0,User6,,
1490179352700,Mouse Moved,502.0,396.0,User6,,
1490179352714,Mouse Moved,494.0,406.0,User6,,
1490179352730,Mouse Moved,475.0,427.0,User6,,
1490179352746,Mouse Moved,458.0,440.0,User6,,
1490179352762,Mouse Moved,449.0,445.0,User6,,
1490179352792,Mouse Moved,429.0,457.0,User6,,
1490179352809,Mouse Moved,403.0,468.0,User6,,
1490179352825,Mouse Moved,389.0,474.0,User6,,
1490179352839,Mouse Moved,375.0,481.0,User6,,
1490179352855,Mouse Moved,364.0,486.0,User6,,
1490179352871,Mouse Moved,347.0,493.0,User6,,
1490179352887,Mouse Moved,327.0,502.0,User6,,
1490179352903,Mouse Moved,312.0,504.0,User6,,
1490179352917,Mouse Moved,300.0,509.0,User6,,
1490179352934,Mouse Moved,296.0,510.0,User6,,
1490179352948,Mouse Moved,289.0,512.0,User6,,
1490179352964,Mouse Moved,282.0,514.0,User6,,
1490179352980,Mouse Moved,273.0,516.0,User6,,
1490179353012,Mouse Moved,278.0,515.0,User6,,
1490179353026,Mouse Moved,293.0,510.0,User6,,
1490179353042,Mouse Moved,308.0,501.0,User6,,
1490179353073,Mouse Moved,317.0,505.0,User6,,
1490179353963,Mouse Moved,315.0,506.0,User6,,
1490179353994,Mouse Moved,314.0,499.0,User6,,
1490179354009,Mouse Moved,314.0,493.0,User6,,
1490179354026,Mouse Moved,317.0,475.0,User6,,
