client timestamp,button,state,x,y
212,NoButton,Move,872,69
215,NoButton,Move,872,70
219,NoButton,Move,872,70
222,NoButton,Move,873,70
225,NoButton,Move,874,70
227,NoButton,Move,874,71
228,NoButton,Move,875,71
230,NoButton,Move,875,72
231,NoButton,Move,876,72
232,NoButton,Move,876,72
233,NoButton,Move,877,72
234,NoButton,Move,877,72
235,NoButton,Move,878,72
236,NoButton,Move,878,73
237,NoButton,Move,879,73
238,NoButton,Move,879,73
239,NoButton,Move,880,73
240,NoButton,Move,880,73
241,NoButton,Move,882,74
242,NoButton,Move,882,74
243,NoButton,Move,883,75
245,NoButton,Move,884,75
246,NoButton,Move,885,75
247,NoButton,Move,886,76
248,NoButton,Move,887,76
249,NoButton,Move,888,77
251,NoButton,Move,890,78
252,NoButton,Move,891,78
253,NoButton,Move,892,78
254,NoButton,Move,893,79
255,NoButton,Move,894,79
256,NoButton,Move,895,79
257,NoButton,Move,896,80
258,NoButton,Move,897,81
259,NoButton,Move,898,81
260,NoButton,Move,900,81
261,NoButton,Move,901,82
262,NoButton,Move,902,83
263,NoButton,Move,903,83
264,NoButton,Move,905,83
265,NoButton,Move,906,84
266,NoButton,Move,908,85
267,NoButton,Move,909,85
268,NoButton,Move,911,86
269,NoButton,Move,912,86
270,NoButton,Move,915,88
271,NoButton,Move,916,88
272,NoButton,Move,916,88
273,NoButton,Move,918,89
274,NoButton,Move,920,89
275,NoButton,Move,921,90
276,NoButton,Move,922,90
277,NoButton,Move,925,90
278,NoButton,Move,926,91
279,NoButton,Move,927,92
280,NoButton,Move,929,92
281,NoButton,Move,931,92
282,NoButton,Move,932,92
283,NoButton,Move,934,93
284,NoButton,Move,936,94
285,NoButton,Move,937,94
286,NoButton,Move,938,94
287,NoButton,Move,940,94
288,NoButton,Move,942,94
289,NoButton,Move,943,95
290,NoButton,Move,944,95
291,NoButton,Move,946,96
292,NoButton,Move,947,96
293,NoButton,Move,949,96
294,NoButton,Move,950,96
295,NoButton,Move,952,96
296,NoButton,Move,952,96
297,NoButton,Move,953,96
299,NoButton,Move,955,96
299,NoButton,Move,955,96
300,NoButton,Move,956,96
301,NoButton,Move,956,96
302,NoButton,Move,957,96
303,NoButton,Move,958,96
304,NoButton,Move,958,96
305,NoButton,Move,959,96
306,NoButton,Move,959,95
307,NoButton,Move,960,95
308,NoButton,Move,960,94
309,NoButton,Move,960,93
310,NoButton,Move,960,93
311,NoButton,Move,960,92
312,NoButton,Move,960,91
313,NoButton,Move,960,91
314,NoButton,Move,960,89
315,NoButton,Move,960,88
316,NoButton,Move,960,86
317,NoButton,Move,960,85
318,NoButton,Move,960,83
319,NoButton,Move,960,82
320,NoButton,Move,960,80
321,NoButton,Move,960,79
322,NoButton,Move,960,77
323,NoButton,Move,960,76
324,NoButton,Move,960,74
325,NoButton,Move,960,72
326,NoButton,Move,960,70
327,NoButton,Move,959,68
328,NoButton,Move,959,66
329,NoButton,Move,959,64
330,NoButton,Move,959,63
331,NoButton,Move,959,60
332,NoButton,Move,958,56
333,NoButton,Move,957,54
334,NoButton,Move,957,51
335,NoButton,Move,957,49
336,NoButton,Move,956,47
337,NoButton,Move,956,46
338,NoButton,Move,956,43
339,NoButton,Move,956,41
340,NoButton,Move,955,36
341,NoButton,Move,954,34
342,NoButton,Move,953,31
343,NoButton,Move,953,29
344,NoButton,Move,953,28
348,NoButton,Move,951,17
348,NoButton,Move,950,15
349,NoButton,Move,950,13
350,NoButton,Move,950,10
351,NoButton,Move,949,8
352,NoButton,Move,949,6
353,NoButton,Move,949,4
354,NoButton,Move,949,1
355,NoButton,Move,948,-2
356,NoButton,Move,948,-2
357,NoButton,Move,947,-2
358,NoButton,Move,947,-2
359,NoButton,Move,946,-5
360,NoButton,Move,946,-2
364,NoButton,Move,946,-2
364,NoButton,Move,946,-2
364,NoButton,Move,945,-2
364,NoButton,Move,945,-2
365,NoButton,Move,944,-3
366,NoButton,Move,943,-2
367,NoButton,Move,943,-3
368,NoButton,Move,943,-1
369,NoButton,Move,942,-2
370,NoButton,Move,942,-2
371,NoButton,Move,941,-3
372,NoButton,Move,941,-2
373,NoButton,Move,941,-2
374,NoButton,Move,940,-2
375,NoButton,Move,938,-4
376,NoButton,Move,937,-4
377,NoButton,Move,937,-2
378,NoButton,Move,937,-3
379,NoButton,Move,936,0
380,NoButton,Move,935,-3
381,NoButton,Move,935,-3
382,NoButton,Move,934,-4
383,NoButton,Move,933,-2
384,NoButton,Move,933,-3
385,NoButton,Move,932,-4
386,NoButton,Move,931,-4
387,NoButton,Move,931,-1
388,NoButton,Move,930,-6
389,NoButton,Move,929,-3
390,NoButton,Move,928,-3
391,NoButton,Move,927,-3
392,NoButton,Move,927,-3
393,NoButton,Move,927,-3
394,NoButton,Move,926,-2
395,NoButton,Move,926,-3
396,NoButton,Move,925,-2
397,NoButton,Move,924,-3
398,NoButton,Move,924,-3
399,NoButton,Move,924,-6
400,NoButton,Move,923,-3
401,NoButton,Move,922,-2
402,NoButton,Move,921,-3
403,NoButton,Move,921,-3
404,NoButton,Move,921,-2
405,NoButton,Move,921,-3
406,NoButton,Move,920,-2
407,NoButton,Move,920,-3
408,NoButton,Move,919,-3
409,NoButton,Move,919,0
410,NoButton,Move,919,-2
411,NoButton,Move,918,-2
412,NoButton,Move,918,-5
414,NoButton,Move,918,-2
414,NoButton,Move,918,-1
415,NoButton,Move,917,-2
416,NoButton,Move,917,-2
417,NoButton,Move,916,-2
418,NoButton,Move,916,-2
419,NoButton,Move,916,0
420,NoButton,Move,915,-2
421,NoButton,Move,915,-1
422,NoButton,Move,915,-1
423,NoButton,Move,915,-2
424,NoButton,Move,915,-1
425,NoButton,Move,914,-1
426,NoButton,Move,914,-2
427,NoButton,Move,913,0
428,NoButton,Move,913,-1
429,NoButton,Move,913,0
430,NoButton,Move,913,-1
431,NoButton,Move,913,-1
432,NoButton,Move,912,-1
433,NoButton,Move,912,0
434,NoButton,Move,912,-1
435,NoButton,Move,912,0
436,NoButton,Move,912,0
439,NoButton,Move,911,-1
636,Left,Pressed,911,0
733,Left,Released,911,0
1355,NoButton,Move,911,1
1356,NoButton,Move,911,1
1357,NoButton,Move,911,2
1358,NoButton,Move,911,2
1359,NoButton,Move,911,3
1361,NoButton,Move,911,4
1362,NoButton,Move,912,4
1363,NoButton,Move,912,5
1364,NoButton,Move,912,5
1365,NoButton,Move,912,6
1366,NoButton,Move,912,7
1367,NoButton,Move,913,7
1368,NoButton,Move,913,8
1369,NoButton,Move,913,8
1370,NoButton,Move,914,10
1372,NoButton,Move,914,11
1373,NoButton,Move,914,11
1374,NoButton,Move,915,12
1375,NoButton,Move,915,13
1376,NoButton,Move,915,13
1377,NoButton,Move,915,14
1378,NoButton,Move,915,14
1379,NoButton,Move,916,15
1380,NoButton,Move,916,16
1381,NoButton,Move,916,16
1382,NoButton,Move,917,17
1384,NoButton,Move,917,17
1385,NoButton,Move,917,18
1386,NoButton,Move,917,18
1387,NoButton,Move,917,19
1388,NoButton,Move,918,19
1389,NoButton,Move,918,20
1390,NoButton,Move,918,20
1391,NoButton,Move,918,21
1393,NoButton,Move,919,21
1394,NoButton,Move,919,22
1396,NoButton,Move,919,22
1397,NoButton,Move,919,23
1399,NoButton,Move,920,23
1400,NoButton,Move,920,24
1403,NoButton,Move,921,25
1404,NoButton,Move,921,25
1407,NoButton,Move,921,26
1408,NoButton,Move,921,26
1410,NoButton,Move,922,26
1411,NoButton,Move,922,27
1413,NoButton,Move,922,27
1415,NoButton,Move,922,28
1416,NoButton,Move,922,28
1418,NoButton,Move,922,29
1422,NoButton,Move,923,29
1428,NoButton,Move,923,30
1432,NoButton,Move,923,30
1435,NoButton,Move,923,30
4248,NoButton,Move,923,30
4250,NoButton,Move,923,31
4251,NoButton,Move,923,31
4253,NoButton,Move,923,31
4254,NoButton,Move,923,32
4255,NoButton,Move,922,32
4256,NoButton,Move,922,33
4257,NoButton,Move,922,33
4258,NoButton,Move,922,34
4259,NoButton,Move,922,34
4260,NoButton,Move,921,35
